Date_Time,Pressure,Temperature,Barom,WaterDepth
2023-06-22 00:00:00,758.983,9.04,751.692,0.0729037666204196
2023-06-22 00:15:00,758.692,8.923,751.692,0.06999364010795021
2023-06-22 00:30:00,758.692,8.81,751.342,0.07349294152416992
2023-06-22 00:45:00,758.4,8.727,751.225,0.07174283669366459
2023-06-22 01:00:00,758.4,8.643,751.225,0.07174256051850143
2023-06-22 01:15:00,758.4,8.56,751.05,0.07349209952672127
2023-06-22 01:30:00,758.4,8.483,751.05,0.07349184019539334
2023-06-22 01:45:00,758.4,8.407,751.225,0.0717417846091836
2023-06-22 02:00:00,758.517,8.33,751.225,0.07291139336263018
2023-06-22 02:15:00,758.517,8.26,751.225,0.07291115947211861
2023-06-22 02:30:00,758.692,8.19,751.225,0.0746607078070578
2023-06-22 02:45:00,758.517,8.12,751.05,0.07466046830650518
2023-06-22 03:00:00,758.4,8.05,751.05,0.07349038191174918
2023-06-22 03:15:00,758.517,7.98,751.05,0.07465998931000667
2023-06-22 03:30:00,758.4,7.937,750.875,0.07523976328999782
2023-06-22 03:45:00,758.05,7.91,750.875,0.07174015065165147
2023-06-22 04:00:00,758.517,7.86,750.758,0.07757917121921284
2023-06-22 04:15:00,758.05,7.807,750.758,0.0729096459026558
2023-06-22 04:30:00,758.225,7.75,750.875,0.07348937158750286
2023-06-22 04:45:00,758.225,7.73,751.05,0.07173955889464843
2023-06-22 05:00:00,758.517,7.737,751.342,0.07173958190723839
2023-06-22 05:15:00,758.692,7.743,751.342,0.07348934801360361
2023-06-22 05:30:00,758.692,7.757,751.342,0.07348939516142021
2023-06-22 05:45:00,758.517,7.763,751.225,0.07290949889263464
2023-06-22 06:00:00,758.692,7.77,751.517,0.07173969039535984
2023-06-22 06:15:00,758.983,7.757,751.692,0.07289948028869518
2023-06-22 06:30:00,759.158,7.75,751.808,0.07348937158750286
2023-06-22 06:45:00,758.983,7.75,751.692,0.07289945690401212
2023-06-22 07:00:00,759.158,7.743,751.808,0.07348934801360213
2023-06-22 07:15:00,759.45,7.737,751.983,0.07465915792353348
2023-06-22 07:30:00,759.275,7.737,751.983,0.07290941202335682
2023-06-22 07:45:00,759.275,7.77,752.158,0.07115977373432446
2023-06-22 08:00:00,759.625,7.807,752.158,0.07465939741567909
2023-06-22 08:15:00,759.625,7.853,752.158,0.0746595547970695
2023-06-22 08:30:00,759.45,7.947,752.158,0.07291011366575822
2023-06-22 08:45:00,759.742,8.063,752.158,0.07583012087842346
2023-06-22 09:00:00,759.625,8.217,752.275,0.07349094433761508
2023-06-22 09:15:00,759.625,8.413,752.275,0.07349160444122889
2023-06-22 09:30:00,759.45,8.643,752.275,0.07174256051850292
2023-06-22 09:45:00,759.45,8.923,752.275,0.07174348111064907
2023-06-22 10:00:00,759.625,9.267,752.45,0.07174461215620102
2023-06-22 10:15:00,759.45,9.733,752.45,0.06999623842463473
2023-06-22 10:30:00,759.625,10.213,752.45,0.0717488488244275
2023-06-22 10:45:00,759.625,10.707,752.158,0.07467321085594271
2023-06-22 11:00:00,759.158,11.207,752.158,0.07000719388140136
2023-06-22 11:15:00,759.158,11.7,752.333,0.06826103664478948
2023-06-22 11:30:00,758.867,12.173,751.867,0.07001527847368316
2023-06-22 11:45:00,758.983,12.61,751.983,0.07001893640269347
2023-06-22 12:00:00,758.867,12.99,751.983,0.0688617510023024
2023-06-22 12:15:00,758.867,13.327,752.158,0.06711390216669187
2023-06-22 12:30:00,758.867,13.657,752.158,0.06711655031199193
2023-06-22 12:45:00,758.867,13.933,751.867,0.07003001296681886
2023-06-22 13:00:00,758.867,14.197,751.692,0.07178302926759145
2023-06-22 13:15:00,758.692,14.407,751.517,0.07178483185114468
2023-06-22 13:30:00,758.867,14.597,751.517,0.07353735217559734
2023-06-22 13:45:00,758.4,14.753,751.4,0.07003688001913409
