Date_Time,Pressure,Temperature,Barom,WaterDepth
2022-03-02 00:15:00,770.65,2.277,751.5753333333333,0.19069433236238006
2022-03-02 00:30:00,770.825,2.243,751.692,0.19127766434377794
2022-03-02 00:45:00,770.825,2.2,751.6336666666667,0.19186103942868854
2022-03-02 01:00:00,770.942,2.167,751.5753333333333,0.1936140509101306
2022-03-02 01:15:00,770.942,2.133,751.692,0.1924478608717467
2022-03-02 01:30:00,770.942,2.1,751.6336666666667,0.19303119164741833
2022-03-02 01:45:00,770.942,2.06,751.5753333333333,0.19361455643431286
2022-03-02 02:00:00,770.942,2.023,751.5753333333333,0.19361473124235462
2022-03-02 02:15:00,770.942,1.99,751.4586666666667,0.19478124189437857
2022-03-02 02:30:00,770.942,1.963,751.692,0.19244865920519116
2022-03-02 02:45:00,770.825,1.93,751.6336666666667,0.19186230350479058
2022-03-02 03:00:00,770.65,1.907,751.517,0.1912792326340352
2022-03-02 03:15:00,770.475,1.873,751.517,0.18952985422373336
2022-03-02 03:30:00,770.475,1.847,751.4586666666667,0.1901131538767313
2022-03-02 03:45:00,770.183,1.813,751.303,0.18875033689318652
2022-03-02 04:00:00,770.183,1.787,751.1666666666666,0.19011343222440655
2022-03-02 04:15:00,770.008,1.757,751.05,0.18953039071186317
2022-03-02 04:30:00,770.008,1.723,751.05,0.18953054795895863
2022-03-02 04:45:00,769.95,1.697,751.05,0.1889508191323279
2022-03-02 05:00:00,770.125,1.663,751.1083333333333,0.1901173399475582
2022-03-02 05:15:00,770.125,1.637,751.1666666666666,0.18953427817360202
2022-03-02 05:30:00,770.008,1.607,751.05,0.18953108445101288
2022-03-02 05:45:00,770.125,1.587,751.1083333333333,0.19011769253076233
2022-03-02 06:00:00,770.008,1.567,751.1083333333333,0.18894808605843572
2022-03-02 06:15:00,770.008,1.547,750.9333333333333,0.19069772929841017
2022-03-02 06:30:00,770.008,1.527,751.1083333333333,0.18894827048752555
2022-03-02 06:45:00,770.008,1.507,751.225,0.18778199421341768
2022-03-02 07:00:00,770.125,1.487,751.225,0.18895178739999866
2022-03-02 07:15:00,770.3,1.473,751.225,0.19070140613626468
2022-03-02 07:30:00,770.3,1.443,751.3223333333334,0.1897284596544176
2022-03-02 07:45:00,770.3,1.423,751.517,0.18778237912525564
2022-03-02 08:00:00,770.475,1.417,751.517,0.1895319631945569
2022-03-02 08:15:00,770.65,1.397,751.517,0.19128161312374892
2022-03-02 08:30:00,770.65,1.383,751.5753333333333,0.19069849246232934
2022-03-02 08:45:00,770.942,1.37,751.7306666666667,0.19206487489760413
2022-03-02 09:00:00,770.825,1.343,751.8663333333333,0.1895389704337165
2022-03-02 09:15:00,770.942,1.337,752.0413333333333,0.18895914401628125
2022-03-02 09:30:00,771.292,1.32,752.2553333333334,0.19031888101779787
2022-03-02 09:45:00,771.292,1.307,752.5083333333333,0.18778957566809412
2022-03-02 10:00:00,771.292,1.3,752.625,0.18662323336505432
2022-03-02 10:15:00,771.117,1.287,752.625,0.1848737304417107
2022-03-02 10:30:00,771.117,1.28,752.625,0.1848737620210324
2022-03-02 10:45:00,770.942,1.273,752.625,0.18312423087702143
2022-03-02 11:00:00,770.942,1.273,752.625,0.18312423087702143
2022-03-02 11:15:00,770.942,1.273,752.625,0.18312423087702143
2022-03-02 11:30:00,770.942,1.287,752.7223333333334,0.18215107852428888
2022-03-02 11:45:00,771.117,1.313,752.917,0.18195434562398338
2022-03-02 12:00:00,771.117,1.383,752.8586666666666,0.18253722082734797
2022-03-02 12:15:00,770.942,1.487,752.742,0.18195357305185153
2022-03-02 12:30:00,770.942,1.607,752.703,0.1823429396192634
2022-03-02 12:45:00,770.825,1.737,752.625,0.18195246304590187
2022-03-02 13:00:00,770.942,1.867,752.5666666666667,0.1837047556642079
2022-03-02 13:15:00,770.825,1.99,752.3916666666667,0.1842840492174353
