Time,T1,30,45,60
2023-03-21 13:00:00,,4.79878048953347e-07,5.329298124337797e-07,1.905359764751477e-06
2023-03-21 13:15:00,,4.829016951854453e-07,5.347380406469148e-07,1.892032822026506e-06
2023-03-21 13:30:00,,4.860415544727556e-07,5.366377395131289e-07,1.8793230388952015e-06
2023-03-21 13:45:00,,4.891740240930182e-07,5.3879274306133e-07,1.8651890490244095e-06
2023-03-21 14:00:00,,4.925098845752011e-07,5.410892522745514e-07,1.8518098426139296e-06
2023-03-21 14:15:00,,4.958839092599328e-07,5.438557710578726e-07,1.8382628156871982e-06
2023-03-21 14:30:00,,4.994337068770392e-07,5.465186455320428e-07,1.825568545857538e-06
2023-03-21 14:45:00,,5.03111296425068e-07,5.495315931586936e-07,1.8127642450756807e-06
2023-03-21 15:00:00,,5.070795031714117e-07,5.527723982604754e-07,1.799153501106658e-06
2023-03-21 15:15:00,,5.112727547527009e-07,5.560558144841996e-07,1.7857190563069275e-06
2023-03-21 15:30:00,,5.157057272472855e-07,5.595647445979205e-07,1.7725465894035977e-06
2023-03-21 15:45:00,,5.203991408216298e-07,5.63511993182766e-07,1.75973289087529e-06
2023-03-21 16:00:00,,5.253393729736913e-07,5.674966867324435e-07,1.747278472293882e-06
2023-03-21 16:15:00,,5.304868581883362e-07,5.719049210102918e-07,1.7351867277012232e-06
2023-03-21 16:30:00,,5.358746332079611e-07,5.765303756735884e-07,1.723471946716168e-06
2023-03-21 16:45:00,,5.414987535766624e-07,5.813637337249108e-07,1.7121494557794304e-06
2023-03-21 17:00:00,,5.473594987398211e-07,5.863981246083152e-07,1.7012421527736517e-06
2023-03-21 17:15:00,,5.534374198204075e-07,5.916147405197001e-07,1.690729528653954e-06
2023-03-21 17:30:00,,5.597497290304984e-07,5.970035989475269e-07,1.6809893228260046e-06
2023-03-21 17:45:00,,5.663079123845524e-07,6.025549175450136e-07,1.671267159437763e-06
2023-03-21 18:00:00,,5.73115245079235e-07,6.080359501673832e-07,1.6619452310809683e-06
2023-03-21 18:15:00,,5.801456421230139e-07,6.138616989726063e-07,1.6529808506189305e-06
2023-03-21 18:30:00,,5.874208661502358e-07,6.19796813094272e-07,1.6443678766047235e-06
2023-03-21 18:45:00,,5.949357046101166e-07,6.258133746776503e-07,1.6360488929136246e-06
2023-03-21 19:00:00,,6.026571485243346e-07,6.3176169204761e-07,1.6280231177114768e-06
2023-03-21 19:15:00,,6.105604206144251e-07,6.377569421290308e-07,1.6202395661403556e-06
2023-03-21 19:30:00,,6.186268073927254e-07,6.43817570197519e-07,1.6127253759962652e-06
2023-03-21 19:45:00,,6.26894224598542e-07,6.498337259018226e-07,1.605375497071752e-06
2023-03-21 20:00:00,,6.352880016181992e-07,6.559187460253112e-07,1.5981837564349558e-06
2023-03-21 20:15:00,,6.437779422430883e-07,6.621300536502006e-07,1.5911119209717102e-06
2023-03-21 20:30:00,,6.525191584150367e-07,6.683285483978147e-07,1.5844382448529421e-06
2023-03-21 20:45:00,,6.612180692655056e-07,6.744965354774004e-07,1.5776264951088084e-06
2023-03-21 21:00:00,,6.700469750447784e-07,6.806781768334581e-07,1.5708901019079406e-06
2023-03-21 21:15:00,,6.78874584549686e-07,6.868604552186476e-07,1.564467809407148e-06
2023-03-21 21:30:00,,6.876719975393054e-07,6.93032864835903e-07,1.5581390014767162e-06
2023-03-21 21:45:00,,6.964043037015329e-07,6.991814028001113e-07,1.5519130857344316e-06
2023-03-21 22:00:00,,7.051515630012662e-07,7.052960662221488e-07,1.5457568089490563e-06
2023-03-21 22:15:00,,7.136624475782716e-07,7.114494534322188e-07,1.5400361646512974e-06
2023-03-21 22:30:00,,7.220174721325992e-07,7.17468447816123e-07,1.5340296604249938e-06
2023-03-21 22:45:00,,7.302925009737789e-07,7.234089074815007e-07,1.5276635641753275e-06
2023-03-21 23:00:00,,7.383544060174914e-07,7.292628433299378e-07,1.5217384185260886e-06
2023-03-21 23:15:00,,7.461837117258006e-07,7.351778749206427e-07,1.5158710349033144e-06
2023-03-21 23:30:00,,7.537277690800517e-07,7.40996379263685e-07,1.5100341400911193e-06
2023-03-21 23:45:00,,7.609905040407073e-07,7.467186043691338e-07,1.5042445340586345e-06
2023-03-22 00:00:00,,7.679433651827981e-07,7.523233976253706e-07,1.4984741638717516e-06
2023-03-22 00:15:00,,7.744684920998893e-07,7.577952601136252e-07,1.4932400357886616e-06
2023-03-22 00:30:00,,7.80655496174419e-07,7.631183132018179e-07,1.4875209537834958e-06
2023-03-22 00:45:00,,7.86600650239824e-07,7.68286672276336e-07,1.4818205796586968e-06
2023-03-22 01:00:00,,7.920853302661741e-07,7.732737476270651e-07,1.476651547969483e-06
2023-03-22 01:15:00,,7.971320993987466e-07,7.783057307012413e-07,1.4714953857453167e-06
2023-03-22 01:30:00,,8.019185269407721e-07,7.83156371936539e-07,1.4658200528870088e-06
2023-03-22 01:45:00,,8.063370385308816e-07,7.877985796172302e-07,1.4606705698747395e-06
2023-03-22 02:00:00,,8.103393487684499e-07,7.919890723289297e-07,1.4549757061740418e-06
2023-03-22 02:15:00,,8.140087085122734e-07,7.96198173057961e-07,1.4498124535649164e-06
2023-03-22 02:30:00,,8.173520043673083e-07,8.002181557463966e-07,1.4446325620501783e-06
2023-03-22 02:45:00,,8.2038240228999e-07,8.03730524318565e-07,1.439435190868671e-06
2023-03-22 03:00:00,,8.2311275881014e-07,8.075106682741147e-07,1.4342178913840606e-06
2023-03-22 03:15:00,,8.255513892127112e-07,8.105672116430152e-07,1.4290053512004281e-06
2023-03-22 03:30:00,,8.277219610619849e-07,8.138576655514553e-07,1.4237560529597996e-06
2023-03-22 03:45:00,,8.296666849997505e-07,8.166518761365809e-07,1.4184955591433251e-06
2023-03-22 04:00:00,,8.314035597262753e-07,8.190083627020489e-07,1.4132228775986858e-06
2023-03-22 04:15:00,,8.329288850198347e-07,8.213612552414514e-07,1.4079140039800184e-06
2023-03-22 04:30:00,,8.342723211513949e-07,8.234502902183737e-07,1.4025808015394425e-06
2023-03-22 04:45:00,,8.35465710854753e-07,8.253186066224458e-07,1.397237568481489e-06
2023-03-22 05:00:00,,8.365082603486169e-07,8.269582322819282e-07,1.3918645427370776e-06
2023-03-22 05:15:00,,8.374721567325579e-07,8.282261030513477e-07,1.3864655040496332e-06
2023-03-22 05:30:00,,8.383587330853746e-07,8.29470328740736e-07,1.3810523258845173e-06
2023-03-22 05:45:00,,8.391392601088997e-07,8.304951368265278e-07,1.3756211526672624e-06
2023-03-22 06:00:00,,8.399141328643143e-07,8.312222531340397e-07,1.3701843002848032e-06
2023-03-22 06:15:00,,8.406636985972253e-07,8.31799772193848e-07,1.3647434906411527e-06
2023-03-22 06:30:00,,8.414507299445373e-07,8.32239795683116e-07,1.359302979047144e-06
2023-03-22 06:45:00,,8.422559308447903e-07,8.325571150483952e-07,1.3538713830091657e-06
2023-03-22 07:00:00,,8.430793986821792e-07,8.327544648880263e-07,1.3484385107577614e-06
2023-03-22 07:15:00,,8.439442172535549e-07,8.328503154771868e-07,1.3430193194675287e-06
2023-03-22 07:30:00,,8.448626814894315e-07,8.328565039461563e-07,1.33761873097238e-06
2023-03-22 07:45:00,,8.45840718473506e-07,8.327810618641384e-07,1.3322361587764736e-06
