Date_Time,Pressure,Temperature,Barom,WaterDepth
2021-07-29 12:15:00,769.892,14.903,756.5526666666666,0.2536530981537153
2021-07-29 12:30:00,769.833,15.233,756.4163333333333,0.2544372320202526
2021-07-29 12:45:00,769.892,15.543,756.4163333333333,0.25503719149883675
2021-07-29 13:00:00,769.717,15.817,756.2413333333333,0.25504494274956985
2021-07-29 13:15:00,769.717,16.073,756.261,0.2548550868421171
2021-07-29 13:30:00,769.367,16.283,756.0086666666667,0.2538821673822338
2021-07-29 13:45:00,769.367,16.437,755.9503333333333,0.2544711431360467
2021-07-29 14:00:00,769.367,16.583,756.0086666666667,0.2538905802583538
2021-07-29 14:15:00,769.367,16.7,755.7946666666667,0.25603883592612564
2021-07-29 14:30:00,769.25,16.773,755.6,0.2568193998633021
2021-07-29 14:45:00,769.192,16.727,755.639,0.25584582136261913
2021-07-29 15:00:00,769.017,16.517,755.6586666666667,0.25388872942560886
2021-07-29 15:15:00,768.9,16.283,755.503,0.2542696990457744
2021-07-29 15:30:00,768.725,16.093,755.3666666666667,0.25387683922735926
2021-07-29 15:45:00,768.9,15.84,755.3083333333333,0.2562080805146743
2021-07-29 16:00:00,768.725,15.61,755.3666666666667,0.253863294496806
2021-07-29 16:15:00,768.55,15.423,755.1526666666666,0.2542488525144859
2021-07-29 16:30:00,768.55,15.22,755.0553333333334,0.25521843671787425
2021-07-29 16:45:00,768.375,15.013,755.1526666666666,0.2524838730586717
2021-07-29 17:00:00,768.258,14.777,754.8996666666667,0.25383993474411415
2021-07-29 17:15:00,768.2,14.5,754.8413333333333,0.2538355063976928
2021-07-29 17:30:00,768.083,14.233,754.8413333333333,0.25265590490288004
2021-07-29 17:45:00,767.908,13.977,754.5693333333332,0.2536204889910987
2021-07-29 18:00:00,767.908,13.72,754.5889999999999,0.2534162917648113
2021-07-29 18:15:00,767.908,13.453,754.783,0.2514656390019147
2021-07-29 18:30:00,768.083,13.223,754.8413333333333,0.25262782891877467
2021-07-29 18:45:00,767.908,13.057,754.8413333333333,0.2508704847437109
2021-07-29 19:00:00,767.733,12.84,754.6663333333333,0.250864532297096
2021-07-29 19:15:00,768.083,12.587,754.8803333333334,0.25221957953347773
2021-07-29 19:30:00,768.083,12.337,755.075,0.25026324159589763
2021-07-29 19:45:00,768.375,12.13,755.1916666666667,0.2520133159835889
2021-07-29 20:00:00,768.725,11.933,755.4639999999999,0.25278555877561104
2021-07-29 20:15:00,768.9,11.76,755.6003333333333,0.25316790722086313
2021-07-29 20:30:00,768.9,11.597,755.717,0.2519952274065038
2021-07-29 20:45:00,769.017,11.45,755.814,0.25219140369961524
2021-07-29 21:00:00,769.192,11.31,756.0663333333333,0.2514132673554947
2021-07-29 21:15:00,769.542,11.18,756.2413333333333,0.2531617254165989
2021-07-29 21:30:00,769.833,11.067,756.4553333333333,0.2539294496439163
2021-07-29 21:45:00,770.008,10.967,756.7083333333334,0.25314576684922324
2021-07-29 22:00:00,770.3,10.88,756.864,0.25450817467222453
2021-07-29 22:15:00,770.475,10.79,757.0586666666667,0.25430875629685806
2021-07-29 22:30:00,770.475,10.703,757.292,0.2519704860940567
2021-07-29 22:45:00,770.3,10.623,757.2336666666666,0.2508003817618015
2021-07-29 23:00:00,770.475,10.55,757.1556666666667,0.25333099423819916
2021-07-29 23:15:00,770.475,10.477,757.233,0.2525548323270026
2021-07-29 23:30:00,770.65,10.417,757.233,0.2543049242424741
2021-07-29 23:45:00,770.65,10.353,757.233,0.254303121613461
2021-07-30 00:00:00,770.825,10.287,757.233,0.25605297473130695
2021-07-30 00:15:00,770.65,10.227,757.2913333333333,0.2537156760087431
2021-07-30 00:30:00,770.65,10.173,757.408,0.2525463815210396
2021-07-30 00:45:00,770.65,10.12,757.408,0.25254490818973685
2021-07-30 01:00:00,770.475,10.067,757.311,0.2517627077840524
2021-07-30 01:15:00,770.475,10.013,757.1556666666667,0.2533159791552256
2021-07-30 01:30:00,770.358,9.963,757.1943333333332,0.25175649738052475
2021-07-30 01:45:00,770.475,9.943,757.117,0.2537010389131813
2021-07-30 02:00:00,770.475,9.937,757.117,0.25370087065985747
2021-07-30 02:15:00,770.475,9.937,757.117,0.25370087065985747
2021-07-30 02:30:00,770.3,9.943,757.0586666666667,0.2525333151117221
2021-07-30 02:45:00,770.183,9.957,756.942,0.25253036791046846
2021-07-30 03:00:00,770.008,9.963,756.942,0.25077894164041903
2021-07-30 03:15:00,770.183,9.977,756.8836666666667,0.25311478990686587
2021-07-30 03:30:00,770.008,9.977,756.767,0.25253092384255926
2021-07-30 03:45:00,770.183,9.97,756.8253333333333,0.25369845968052623
2021-07-30 04:00:00,770.183,9.95,756.8446666666666,0.25350439005033565
2021-07-30 04:15:00,770.008,9.917,756.5916666666667,0.2542841685322612
2021-07-30 04:30:00,769.658,9.877,756.475,0.2519476266711498
2021-07-30 04:45:00,769.658,9.827,756.475,0.25194624292884293
2021-07-30 05:00:00,769.833,9.787,756.475,0.25369666432676163
2021-07-30 05:15:00,769.658,9.733,756.475,0.25194364149330617
2021-07-30 05:30:00,769.658,9.67,756.4166666666666,0.2525257264476487
2021-07-30 05:45:00,769.542,9.617,756.3,0.25253092544171396
2021-07-30 06:00:00,769.542,9.57,756.3583333333333,0.25194580267880184
2021-07-30 06:15:00,769.833,9.527,756.5723333333334,0.25271524306497084
2021-07-30 06:30:00,769.833,9.487,756.7280000000001,0.2511562013783323
2021-07-30 06:45:00,769.658,9.453,756.689,0.24979417357994488
2021-07-30 07:00:00,770.008,9.433,756.767,0.25251580248968797
2021-07-30 07:15:00,769.833,9.433,756.767,0.250764404148498
2021-07-30 07:30:00,770.008,9.44,756.8253333333333,0.25193219676164924
2021-07-30 07:45:00,770.008,9.453,757.0003333333333,0.25018115083687353
2021-07-30 08:00:00,770.183,9.493,757.1556666666667,0.2503790693984823
2021-07-30 08:15:00,770.3,9.563,757.2913333333333,0.25019416284520535
2021-07-30 08:30:00,770.358,9.63,757.4663333333333,0.24902500926223436
2021-07-30 08:45:00,770.3,9.72,757.583,0.24727927737518934
2021-07-30 09:00:00,770.475,9.863,757.583,0.24903465129840094
2021-07-30 09:15:00,770.65,10.047,757.5246666666667,0.25137512961160097
2021-07-30 09:30:00,770.475,10.247,757.408,0.2507967412410872
2021-07-30 09:45:00,770.475,10.503,757.4663333333333,0.250219833184091
2021-07-30 10:00:00,770.475,10.77,757.583,0.2490591983054223
2021-07-30 10:15:00,770.475,11.067,757.583,0.2490672363000037
2021-07-30 10:30:00,770.475,11.43,757.583,0.24907706051560322
2021-07-30 10:45:00,770.533,11.913,757.5443333333333,0.2500580747575696
2021-07-30 11:00:00,770.475,12.377,757.5056666666667,0.24987711929011341
2021-07-30 11:15:00,770.475,12.997,757.5443333333333,0.24950673466426312
2021-07-30 11:30:00,770.358,13.58,757.467,0.24912523132221862
2021-07-30 11:45:00,770.183,14.097,757.4086666666667,0.24797048111761624
2021-07-30 12:00:00,770.183,14.553,757.1946666666666,0.2501267197556661
2021-07-30 12:15:00,770.008,14.89,757.0973333333334,0.24935773146369067
2021-07-30 12:30:00,770.008,14.897,757.2336666666666,0.2479919346689788
2021-07-30 12:45:00,769.892,15.04,757.0196666666667,0.24897770608889994
2021-07-30 13:00:00,769.833,15.347,756.825,0.25034543708551305
2021-07-30 13:15:00,769.717,15.69,756.7276666666667,0.2501677425345805
2021-07-30 13:30:00,769.542,15.61,756.533,0.25036263990834495
2021-07-30 13:45:00,769.367,15.503,756.4163333333333,0.24977517501611424
2021-07-30 14:00:00,769.075,15.543,756.183,0.24918837456177761
2021-07-30 14:15:00,769.192,15.59,756.2413333333333,0.24977754029492483
2021-07-30 14:30:00,769.192,15.643,756.4163333333333,0.24802530147504645
2021-07-30 14:45:00,769.192,15.697,756.4746666666666,0.24744218321588599
2021-07-30 15:00:00,769.192,15.543,756.358,0.24860716716768985
2021-07-30 15:15:00,769.192,15.457,756.2996666666667,0.24918938727386383
2021-07-30 15:30:00,769.075,15.43,756.1246666666667,0.24976985016357645
2021-07-30 15:45:00,769.075,15.443,756.008,0.2509392744282476
2021-07-30 16:00:00,768.9,15.327,756.0663333333333,0.2485980075320329
2021-07-30 16:15:00,768.725,15.247,756.086,0.24664525410596594
2021-07-30 16:30:00,768.725,15.18,755.989,0.24761542175061413
2021-07-30 16:45:00,768.725,14.983,756.1246666666667,0.24625082329760717
2021-07-30 17:00:00,768.725,14.637,756.008,0.24741054446060565
2021-07-30 17:15:00,768.725,14.24,755.9693333333333,0.2477873117468107
2021-07-30 17:30:00,768.725,13.903,755.9306666666668,0.24816562611772097
2021-07-30 17:45:00,768.9,13.593,755.9693333333333,0.24952291316000919
2021-07-30 18:00:00,768.55,13.297,755.8336666666667,0.2473680936415489
2021-07-30 18:15:00,768.55,13.023,755.717,0.24852925730578188
2021-07-30 18:30:00,768.55,12.747,755.7753333333334,0.24793761656554147
2021-07-30 18:45:00,768.725,12.507,755.9306666666668,0.24812813105861806
2021-07-30 19:00:00,769.017,12.297,756.222,0.24812916668631135
2021-07-30 19:15:00,769.192,12.137,756.5526666666666,0.2465660748742156
2021-07-30 19:30:00,769.192,11.987,756.358,0.24851136071724578
2021-07-30 19:45:00,769.367,11.84,756.358,0.25025968282599054
2021-07-30 20:00:00,769.017,11.707,756.358,0.2467515831514402
2021-07-30 20:15:00,768.9,11.57,756.2413333333333,0.24674460490860872
2021-07-30 20:30:00,769.017,11.45,756.1246666666667,0.24908093920295815
2021-07-30 20:45:00,768.9,11.337,756.2996666666667,0.24615438053073344
2021-07-30 21:00:00,769.192,11.22,756.222,0.24985229295638026
2021-07-30 21:15:00,768.9,11.1,756.3583333333333,0.2455607707381988
2021-07-30 21:30:00,769.017,10.987,756.475,0.24556113270128407
2021-07-30 21:45:00,769.367,10.873,756.5723333333334,0.24808758057989522
2021-07-30 22:00:00,769.542,10.763,756.767,0.24788774729736454
2021-07-30 22:15:00,769.542,10.67,756.8253333333333,0.24730130226404654
2021-07-30 22:30:00,769.542,10.577,756.942,0.2461309404687405
2021-07-30 22:45:00,769.658,10.49,757.0003333333333,0.24670589464722537
2021-07-30 23:00:00,769.833,10.407,757.0586666666667,0.24787152661196332
2021-07-30 23:15:00,769.658,10.32,757.0003333333333,0.24670137740333817
2021-07-30 23:30:00,769.658,10.247,757.117,0.24553163938964528
2021-07-30 23:45:00,769.658,10.18,757.117,0.2455298754735077
2021-07-31 00:00:00,770.183,10.12,757.117,0.2507832480295368
2021-07-31 00:15:00,769.658,10.06,757.117,0.24552671622072406
2021-07-31 00:30:00,769.658,10.0,757.117,0.24552513659433223
2021-07-31 00:45:00,769.833,9.937,757.0586666666667,0.24785892265053874
2021-07-31 01:00:00,769.658,9.883,756.942,0.24727361998258304
2021-07-31 01:15:00,769.542,9.833,756.8836666666667,0.2466951093816911
2021-07-31 01:30:00,769.658,9.787,756.767,0.24902258570416794
2021-07-31 01:45:00,769.542,9.747,756.767,0.24786049986522174
2021-07-31 02:00:00,769.542,9.707,756.7280000000001,0.24824976119493208
