Time,T1,Pressure Temp 1,T2,T3,T4,Pressure Temp 2
2021-07-11 00:00:00,,-2.7167611699575798e-05,-6.694419198107681e-06,1.0745503612084257e-06,-7.886226993432077e-07,-7.143575164013811e-07
2021-07-11 00:15:00,,-2.7120469849402235e-05,-6.649106168280184e-06,1.0823498991727833e-06,-7.82414432350142e-07,-7.117901822756906e-07
2021-07-11 00:30:00,,-2.7073865339460464e-05,-6.60355531404762e-06,1.0901649062513807e-06,-7.760406826251198e-07,-7.091027751546909e-07
2021-07-11 00:45:00,,-2.702804576750504e-05,-6.558103509497287e-06,1.0979943874050422e-06,-7.695042460460749e-07,-7.062814570954644e-07
2021-07-11 01:00:00,,-2.6983377261991346e-05,-6.512769524458207e-06,1.1058293802695809e-06,-7.628113684843347e-07,-7.033129707395282e-07
2021-07-11 01:15:00,,-2.693914780667333e-05,-6.467356083326565e-06,1.1136932604496239e-06,-7.559599416947826e-07,-7.001951226149678e-07
2021-07-11 01:30:00,,-2.689601702604781e-05,-6.421972692505228e-06,1.1215692699655835e-06,-7.489561081870411e-07,-6.969229825214009e-07
2021-07-11 01:45:00,,-2.6854159336333e-05,-6.376629253159166e-06,1.1294540815920044e-06,-7.418042944581196e-07,-6.934905994359147e-07
2021-07-11 02:00:00,,-2.6813281134413457e-05,-6.331341401890335e-06,1.1373468956967418e-06,-7.345084819147999e-07,-6.898920758266438e-07
2021-07-11 02:15:00,,-2.6773182513452223e-05,-6.2860269903215e-06,1.1452338627458441e-06,-7.27051985589645e-07,-6.861300904095181e-07
2021-07-11 02:30:00,,-2.6734371635565253e-05,-6.240805088358083e-06,1.1531377305347743e-06,-7.194831430188769e-07,-6.821829517633386e-07
2021-07-11 02:45:00,,-2.6696682075708004e-05,-6.195709963345944e-06,1.1610438363860126e-06,-7.117864285832839e-07,-6.780647969035426e-07
2021-07-11 03:00:00,,-2.6660436034495832e-05,-6.1509028513053386e-06,1.1689649464228887e-06,-7.039550776177422e-07,-6.737633809202295e-07
2021-07-11 03:15:00,,-2.662533041298789e-05,-6.106243227736062e-06,1.1768605565900778e-06,-6.960246401670068e-07,-6.692744209293576e-07
2021-07-11 03:30:00,,-2.6591393937371493e-05,-6.061799685225178e-06,1.1847459013420895e-06,-6.879850182686167e-07,-6.646042702624149e-07
2021-07-11 03:45:00,,-2.6558518013213124e-05,-6.017386565679119e-06,1.192641292276906e-06,-6.798502713433076e-07,-6.597406546677117e-07
2021-07-11 04:00:00,,-2.652695753421998e-05,-5.973181105887809e-06,1.200494648395598e-06,-6.716181278829441e-07,-6.546922020018288e-07
2021-07-11 04:15:00,,-2.6496781631569536e-05,-5.929231318919539e-06,1.20832316661209e-06,-6.632970994919804e-07,-6.494407429642823e-07
2021-07-11 04:30:00,,-2.6467834819146838e-05,-5.885483457887239e-06,1.2161469510116637e-06,-6.548928838736246e-07,-6.43993914845639e-07
2021-07-11 04:45:00,,-2.644023882041663e-05,-5.842013775674747e-06,1.2239322186253238e-06,-6.464115913677333e-07,-6.383617595862907e-07
2021-07-11 05:00:00,,-2.6413988688636325e-05,-5.798842735457777e-06,1.2316763235912773e-06,-6.378606944771075e-07,-6.325359849063496e-07
