Date_Time,GW1,GW2,GW3,GW4,GW5,GW6,GW7,GW8,GW9
7/30/2022 0:00,2721.347397,2721.774284,2722.182024,2723.407727,2732.464588,2734.08667,2733.873251,2735.809449,2735.913765
7/30/2022 0:15,2721.347397,2721.771373,2722.180273,2723.407727,2732.464588,2734.088421,2733.87208,2735.809449,2735.913765
7/30/2022 0:30,2721.348557,2721.770783,2722.179683,2723.407137,2732.463998,2734.086661,2733.87149,2735.810609,2735.913175
7/30/2022 0:45,2721.352058,2721.769613,2722.180273,2723.407717,2732.466329,2734.086661,2733.87208,2735.808859,2735.916675
7/30/2022 1:00,2721.342145,2721.767862,2722.181443,2723.411807,2732.465748,2734.087832,2733.873251,2735.808859,2735.914345
7/30/2022 1:15,2721.342145,2721.766112,2722.179693,2723.410057,2732.465748,2734.087832,2733.874412,2735.807109,2735.914345
7/30/2022 1:30,2721.343896,2721.763201,2722.181443,2723.410637,2732.467499,2734.087832,2733.876162,2735.807109,2735.917845
7/30/2022 1:45,2721.343886,2721.763781,2722.178522,2723.408887,2732.466329,2734.086662,2733.873241,2735.805938,2735.914925
7/30/2022 2:00,2721.340385,2721.762031,2722.176772,2723.407137,2732.464578,2734.086662,2733.873241,2735.802438,2735.913175
7/30/2022 2:15,2721.343886,2721.75911,2722.178522,2723.410637,2732.466329,2734.086662,2733.873242,2735.803028,2735.916675
7/30/2022 2:30,2721.342135,2721.75853,2722.178522,2723.408887,2732.464578,2734.086662,2733.873242,2735.801277,2735.913175
7/30/2022 2:45,2721.343886,2721.75911,2722.178522,2723.410637,2732.466329,2734.086662,2733.873242,2735.799527,2735.916675
7/30/2022 3:00,2721.342135,2721.755609,2722.177351,2723.410637,2732.464578,2734.084912,2733.873242,2735.798357,2735.918425
7/30/2022 3:15,2721.343305,2721.755609,2722.176771,2723.410057,2732.465748,2734.086663,2733.874412,2735.797777,2735.919595
7/30/2022 3:30,2721.343886,2721.752688,2722.175601,2723.410637,2732.466329,2734.085493,2733.876743,2735.796606,2735.918425
7/30/2022 3:45,2721.343886,2721.754439,2722.177351,2723.410637,2732.466329,2734.087243,2733.876743,2735.796606,2735.916675
7/30/2022 4:00,2721.346807,2721.752698,2722.178521,2723.411807,2732.467499,2734.088413,2733.876163,2735.797777,2735.921346
7/30/2022 4:15,2721.345056,2721.749197,2722.176771,2723.410057,2732.465748,2734.086663,2733.874413,2735.797777,2735.919595
7/30/2022 4:30,2721.348557,2721.748027,2722.178521,2723.410637,2732.467499,2734.086663,2733.874413,2735.796026,2735.919595
7/30/2022 4:45,2721.348557,2721.746277,2722.17677,2723.410637,2732.465748,2734.084913,2733.874413,2735.794276,2735.919595
7/30/2022 5:00,2721.352058,2721.748027,2722.178521,2723.410637,2732.469249,2734.084913,2733.877914,2735.796026,2735.921346
7/30/2022 5:15,2721.350308,2721.745106,2722.17677,2723.410637,2732.467499,2734.084333,2733.874413,2735.794276,2735.921346
7/30/2022 5:30,2721.348557,2721.744526,2722.17677,2723.411807,2732.463998,2734.083163,2733.874413,2735.792526,2735.919595
7/30/2022 5:45,2721.345056,2721.743356,2722.17677,2723.413558,2732.463998,2734.084333,2733.877914,2735.792526,2735.916095
7/30/2022 6:00,2721.342135,2721.740435,2722.1756,2723.410637,2732.462828,2734.083163,2733.877914,2735.791355,2735.911424
7/30/2022 6:15,2721.343886,2721.740435,2722.175599,2723.412388,2732.466329,2734.083743,2733.877914,2735.791355,2735.913175
7/30/2022 6:30,2721.339224,2721.740435,2722.175599,2723.410637,2732.464578,2734.083163,2733.877914,2735.791355,2735.907924
7/30/2022 6:45,2721.339224,2721.740435,2722.176769,2723.411807,2732.465748,2734.081413,2733.877914,2735.788435,2735.907924
7/30/2022 7:00,2721.340385,2721.740435,2722.176769,2723.412388,2732.464578,2734.083743,2733.877914,2735.790185,2735.909674
7/30/2022 7:15,2721.345636,2721.738685,2722.18027,2723.412388,2732.465748,2734.083163,2733.877914,2735.790185,2735.913175
7/30/2022 7:30,2721.346226,2721.734614,2722.175609,2723.409477,2732.462838,2734.082003,2733.875003,2735.785525,2735.917265
