Date_Time,Pressure,Temperature,Barom,WaterDepth
2021-07-29 12:15:00,789.083,11.08,756.5526666666666,-0.28132425811011713
2021-07-29 12:30:00,788.733,11.127,756.4163333333333,-0.2834601822755558
2021-07-29 12:45:00,788.733,11.173,756.4163333333333,-0.28345706155161055
2021-07-29 13:00:00,788.558,11.233,756.2413333333333,-0.28345299104211513
2021-07-29 13:15:00,788.558,11.297,756.261,-0.2836455499358143
2021-07-29 13:30:00,788.442,11.37,756.0086666666667,-0.2822756234150388
2021-07-29 13:45:00,788.15,11.443,755.9503333333333,-0.2846101728382075
2021-07-29 14:00:00,787.975,11.523,756.0086666666667,-0.2869409866800401
2021-07-29 14:15:00,787.975,11.603,755.7946666666667,-0.2847929333334543
2021-07-29 14:30:00,787.975,11.69,755.6,-0.28283791149299037
2021-07-29 14:45:00,787.683,11.777,755.639,-0.28614627222085176
2021-07-29 15:00:00,787.8,11.863,755.6586666666667,-0.28516587945092314
2021-07-29 15:15:00,787.508,11.947,755.503,-0.2865253538759876
2021-07-29 15:30:00,787.508,12.04,755.3666666666667,-0.2851539365970594
2021-07-29 15:45:00,787.508,12.127,755.3083333333333,-0.2845639370313857
2021-07-29 16:00:00,787.392,12.207,755.3666666666667,-0.28630427089679084
2021-07-29 16:15:00,787.217,12.28,755.1526666666666,-0.28590881836972404
2021-07-29 16:30:00,787.217,12.347,755.0553333333334,-0.2849296019630439
2021-07-29 16:45:00,786.867,12.413,755.1526666666666,-0.2894048520940639
2021-07-29 17:00:00,786.867,12.487,754.8996666666667,-0.28686628173171785
2021-07-29 17:15:00,786.75,12.537,754.8413333333333,-0.28745044403406167
2021-07-29 17:30:00,786.75,12.59,754.8413333333333,-0.287446893812235
2021-07-29 17:45:00,786.458,12.637,754.5693333333332,-0.28764403983478054
2021-07-29 18:00:00,786.283,12.67,754.5889999999999,-0.2895913756933154
2021-07-29 18:15:00,786.575,12.703,754.783,-0.288607724241901
2021-07-29 18:30:00,786.283,12.73,754.8413333333333,-0.29211447970487575
2021-07-29 18:45:00,786.575,12.743,754.8413333333333,-0.2891892594094534
2021-07-29 19:00:00,786.458,12.757,754.6663333333333,-0.288607458583085
2021-07-29 19:15:00,786.575,12.757,754.8803333333334,-0.2895789105312088
2021-07-29 19:30:00,786.75,12.757,755.075,-0.28977587157911194
2021-07-29 19:45:00,786.75,12.75,755.1916666666667,-0.29094474832421846
2021-07-29 20:00:00,787.217,12.737,755.4639999999999,-0.2889960372037785
2021-07-29 20:15:00,787.217,12.717,755.6003333333333,-0.29036273297019866
2021-07-29 20:30:00,787.217,12.697,755.717,-0.2915324587177817
2021-07-29 20:45:00,787.217,12.67,755.814,-0.29250567839014224
2021-07-29 21:00:00,787.683,12.643,756.0663333333333,-0.2903676445223882
2021-07-29 21:15:00,787.975,12.61,756.2413333333333,-0.28919811959587
2021-07-29 21:30:00,788.15,12.583,756.4553333333333,-0.28959048780755414
2021-07-29 21:45:00,788.267,12.55,756.7083333333334,-0.29095466011996507
2021-07-29 22:00:00,788.617,12.51,756.864,-0.28901116868988963
2021-07-29 22:15:00,788.325,12.48,757.0586666666667,-0.29388683680328465
2021-07-29 22:30:00,788.733,12.447,757.292,-0.292139835318242
2021-07-29 22:45:00,788.617,12.413,757.2336666666666,-0.29271956764718415
2021-07-29 23:00:00,788.733,12.373,757.1556666666667,-0.29077945543888367
2021-07-29 23:15:00,788.617,12.333,757.233,-0.29271816219442787
2021-07-29 23:30:00,788.792,12.293,757.233,-0.2909683485179086
2021-07-29 23:45:00,788.792,12.26,757.233,-0.2909705348097605
2021-07-30 00:00:00,788.792,12.213,757.233,-0.29097364861936775
2021-07-30 00:15:00,788.733,12.18,757.2913333333333,-0.29215078242868775
2021-07-30 00:30:00,788.908,12.14,757.408,-0.2915692916854583
2021-07-30 00:45:00,788.733,12.1,757.408,-0.2933243149108715
2021-07-30 01:00:00,788.733,12.06,757.311,-0.2923556352946055
2021-07-30 01:15:00,788.442,12.027,757.1556666666667,-0.29371630158785605
2021-07-30 01:30:00,788.442,11.987,757.1943333333332,-0.29410611168986794
2021-07-30 01:45:00,788.442,11.947,757.117,-0.29333437619638525
2021-07-30 02:00:00,788.442,11.913,757.117,-0.2933366120376109
2021-07-30 02:15:00,788.442,11.873,757.117,-0.2933392424390528
2021-07-30 02:30:00,788.325,11.843,757.0586666666667,-0.29392864749464626
2021-07-30 02:45:00,788.15,11.81,756.942,-0.2945149040417521
2021-07-30 03:00:00,788.15,11.77,756.942,-0.2945175246185502
2021-07-30 03:15:00,788.15,11.737,756.8836666666667,-0.29393560500372684
2021-07-30 03:30:00,788.267,11.703,756.767,-0.2915981893638689
2021-07-30 03:45:00,788.15,11.67,756.8253333333333,-0.29335592928857634
2021-07-30 04:00:00,788.15,11.637,756.8446666666666,-0.2935516766152575
2021-07-30 04:15:00,787.8,11.61,756.5916666666667,-0.2945246694055221
2021-07-30 04:30:00,787.683,11.583,756.475,-0.29452977581508094
2021-07-30 04:45:00,787.683,11.557,756.475,-0.2945314791899997
2021-07-30 05:00:00,787.508,11.537,756.475,-0.29628496077554173
2021-07-30 05:15:00,787.975,11.51,756.475,-0.2916109519541051
2021-07-30 05:30:00,787.683,11.483,756.4166666666666,-0.293952276770769
2021-07-30 05:45:00,787.8,11.457,756.3,-0.2916144567068643
2021-07-30 06:00:00,787.8,11.437,756.3583333333333,-0.2921998241083067
2021-07-30 06:15:00,787.8,11.41,756.5723333333334,-0.29434420437393355
2021-07-30 06:30:00,787.975,11.39,756.7280000000001,-0.2941519482442423
2021-07-30 06:45:00,787.683,11.363,756.689,-0.29668676600479565
2021-07-30 07:00:00,788.092,11.343,756.767,-0.29337409525815944
2021-07-30 07:15:00,788.15,11.31,756.767,-0.29279557334859546
2021-07-30 07:30:00,788.092,11.29,756.8253333333333,-0.29396160739195065
2021-07-30 07:45:00,788.267,11.263,757.0003333333333,-0.29396337960655045
2021-07-30 08:00:00,788.15,11.25,757.1556666666667,-0.2966907811010852
2021-07-30 08:15:00,788.558,11.227,757.2913333333333,-0.2939657425593556
2021-07-30 08:30:00,788.617,11.207,757.4663333333333,-0.295128414210187
2021-07-30 08:45:00,788.617,11.193,757.583,-0.2962973596739189
2021-07-30 09:00:00,788.733,11.173,757.583,-0.2951373120371128
2021-07-30 09:15:00,788.733,11.153,757.5246666666667,-0.2945546098152319
2021-07-30 09:30:00,788.442,11.133,757.408,-0.29630126862260275
2021-07-30 09:45:00,788.617,11.12,757.4663333333333,-0.29513410349349983
2021-07-30 10:00:00,788.617,11.107,757.583,-0.2963029625003657
2021-07-30 10:15:00,788.558,11.1,757.583,-0.2968940964558907
2021-07-30 10:30:00,788.558,11.093,757.583,-0.29689455163289996
