Time,T1,Pressure Temp 1,T2,T3,T4,Pressure Temp 2
1679227200.0,,,,,,
1679228100.0,,,,,,
1679229000.0,,,,,,
1679229900.0,,,,,,
1679230800.0,3.62,4.28,2.25,2.31,2.43,4.6
1679231700.0,3.75,4.42,2.31,2.31,2.43,4.64
1679232600.0,3.93,4.53,2.43,2.37,2.43,4.64
1679233500.0,4.06,4.66,2.5,2.37,2.43,4.64
1679234400.0,4.25,4.8,2.56,2.43,2.43,4.64
1679235300.0,4.37,4.91,2.62,2.43,2.5,4.64
1679236200.0,4.5,5.02,2.68,2.5,2.43,4.64
1679237100.0,4.56,5.12,2.75,2.5,2.43,4.64
1679238000.0,4.56,5.24,2.81,2.56,2.5,4.64
1679238900.0,4.56,5.58,2.81,2.56,2.43,4.64
1679239800.0,4.56,5.74,2.87,2.62,2.43,4.64
1679240700.0,4.56,5.73,2.93,2.62,2.5,4.64
1679241600.0,4.5,5.7,2.93,2.62,2.5,4.64
1679242500.0,4.43,5.68,2.93,2.62,2.5,4.64
1679243400.0,4.31,5.69,2.93,2.68,2.5,4.64
1679244300.0,4.25,5.69,3.0,2.68,2.5,4.64
1679245200.0,4.06,5.69,3.0,2.68,2.5,4.64
1679246100.0,3.93,5.68,3.0,2.75,2.5,4.64
1679247000.0,3.81,5.66,3.0,2.75,2.5,4.64
1679247900.0,3.68,5.62,3.0,2.75,2.5,4.64
1679248800.0,3.56,5.58,3.0,2.75,2.56,4.64
1679249700.0,3.43,5.55,3.0,2.81,2.5,4.64
1679250600.0,3.31,5.5,3.0,2.81,2.5,4.64
1679251500.0,3.18,5.45,3.0,2.75,2.5,4.64
1679252400.0,3.06,5.4,3.0,2.81,2.56,4.64
1679253300.0,3.0,5.35,3.0,2.81,2.56,4.64
1679254200.0,2.87,5.3,2.93,2.81,2.56,4.64
1679255100.0,2.81,5.24,2.93,2.81,2.56,4.64
1679256000.0,2.68,5.19,2.93,2.81,2.56,4.64
1679256900.0,2.62,5.15,2.93,2.81,2.56,4.64
1679257800.0,2.56,5.1,2.93,2.81,2.56,4.64
1679258700.0,2.56,5.05,2.93,2.81,2.56,4.64
1679259600.0,2.5,5.0,2.87,2.81,2.56,4.64
1679260500.0,2.43,4.96,2.87,2.81,2.56,4.64
1679261400.0,2.43,4.93,2.87,2.81,2.56,4.64
1679262300.0,2.37,4.87,2.87,2.81,2.56,4.64
1679263200.0,2.31,4.85,2.81,2.81,2.56,4.64
1679264100.0,2.31,4.81,2.81,2.81,2.56,4.64
1679265000.0,2.25,4.78,2.81,2.75,2.56,4.64
1679265900.0,2.25,4.75,2.75,2.81,2.56,4.64
1679266800.0,2.18,4.73,2.75,2.81,2.56,4.64
1679267700.0,2.18,4.7,2.75,2.75,2.56,4.64
1679268600.0,2.18,4.67,2.75,2.81,2.56,4.64
1679269500.0,2.18,4.65,2.75,2.81,2.56,4.64
1679270400.0,2.18,4.63,2.68,2.81,2.56,4.64
1679271300.0,2.18,4.61,2.68,2.81,2.56,4.64
1679272200.0,2.18,4.6,2.68,2.75,2.56,4.64
1679273100.0,2.12,4.58,2.68,2.75,2.56,4.64
1679274000.0,2.12,4.56,2.68,2.75,2.56,4.64
1679274900.0,2.12,4.55,2.62,2.75,2.56,4.64
1679275800.0,2.06,4.53,2.62,2.75,2.56,4.64
1679276700.0,2.06,4.51,2.62,2.75,2.56,4.64
1679277600.0,2.0,4.5,2.62,2.75,2.62,4.64
1679278500.0,1.93,4.48,2.62,2.75,2.56,4.64
1679279400.0,1.93,4.46,2.62,2.75,2.56,4.64
1679280300.0,1.87,4.44,2.56,2.75,2.56,4.66
1679281200.0,1.87,4.42,2.56,2.68,2.56,4.64
1679282100.0,1.81,4.4,2.56,2.75,2.56,4.64
1679283000.0,1.81,4.38,2.56,2.68,2.56,4.64
1679283900.0,1.81,4.36,2.5,2.68,2.56,4.64
1679284800.0,1.75,4.33,2.5,2.68,2.56,4.64
1679285700.0,1.68,4.31,2.5,2.75,2.56,4.64
1679286600.0,1.62,4.29,2.5,2.68,2.56,4.64
1679287500.0,1.56,4.27,2.5,2.68,2.56,4.66
1679288400.0,1.43,4.24,2.43,2.68,2.56,4.66
1679289300.0,1.37,4.21,2.43,2.68,2.56,4.66
1679290200.0,1.31,4.18,2.43,2.68,2.56,4.66
1679291100.0,1.18,4.14,2.37,2.68,2.56,4.66
1679292000.0,1.12,4.1,2.37,2.68,2.56,4.66
1679292900.0,1.12,4.06,2.37,2.68,2.56,4.66
1679293800.0,1.12,4.03,2.37,2.68,2.56,4.66
1679294700.0,1.06,3.98,2.37,2.62,2.56,4.66
1679295600.0,1.06,3.95,2.37,2.62,2.56,4.66
1679296500.0,1.12,3.92,2.31,2.62,2.56,4.66
1679297400.0,1.18,3.9,2.31,2.62,2.56,4.66
1679298300.0,1.25,3.88,2.31,2.62,2.56,4.66
1679299200.0,1.18,3.85,2.25,2.62,2.56,4.66
1679300100.0,1.18,3.84,2.25,2.62,2.56,4.66
1679301000.0,1.18,3.84,2.25,2.62,2.56,4.66
1679301900.0,1.25,3.83,2.25,2.62,2.56,4.66
1679302800.0,1.25,3.82,2.25,2.62,2.56,4.66
1679303700.0,1.25,3.81,2.25,2.56,2.56,4.66
1679304600.0,1.18,3.81,2.18,2.56,2.56,4.66
1679305500.0,1.25,3.79,2.18,2.56,2.56,4.66
1679306400.0,1.37,3.79,2.18,2.56,2.56,4.66
1679307300.0,1.56,3.8,2.18,2.56,2.56,4.66
1679308200.0,1.75,3.81,2.18,2.56,2.56,4.66
1679309100.0,1.93,3.83,2.18,2.56,2.56,4.66
1679310000.0,2.12,3.87,2.12,2.56,2.5,4.66
1679310900.0,2.25,3.94,2.12,2.56,2.56,4.66
1679311800.0,2.43,3.99,2.12,2.5,2.56,4.66
1679312700.0,2.56,4.07,2.12,2.5,2.56,4.66
1679313600.0,2.68,4.15,2.12,2.5,2.56,4.66
1679314500.0,2.75,4.21,2.12,2.5,2.56,4.66
1679315400.0,2.87,4.28,2.18,2.5,2.56,4.64
1679316300.0,2.87,4.36,2.18,2.5,2.56,4.66
1679317200.0,2.93,4.43,2.18,2.5,2.56,4.64
1679318100.0,3.0,4.48,2.25,2.5,2.56,4.64
1679319000.0,3.0,4.52,2.25,2.5,2.5,4.66
1679319900.0,3.0,4.58,2.25,2.5,2.56,4.64
1679320800.0,3.06,4.6,2.31,2.5,2.56,4.64
1679321700.0,3.06,4.63,2.31,2.5,2.5,4.64
1679322600.0,3.12,4.66,2.31,2.5,2.5,4.64
