Time,T1,Pressure Temp 1,T2,T3,T4,Pressure Temp 2
1679227200.0,,,,,,
1679228100.0,,,,,,
1679229000.0,,,,,,
1679229900.0,,,,,,
1679230800.0,4.81,4.44,2.0,2.5,2.81,4.77
1679231700.0,4.93,4.58,2.0,2.5,2.81,4.78
1679232600.0,5.18,4.72,2.06,2.5,2.81,4.79
1679233500.0,5.25,4.87,2.06,2.5,2.81,4.79
1679234400.0,5.37,5.0,2.12,2.5,2.81,4.79
1679235300.0,5.31,5.12,2.18,2.5,2.81,4.79
1679236200.0,5.25,5.23,2.18,2.5,2.81,4.79
1679237100.0,5.25,5.33,2.31,2.5,2.81,4.79
1679238000.0,5.25,5.42,2.31,2.5,2.81,4.79
1679238900.0,5.12,5.48,2.37,2.5,2.81,4.79
1679239800.0,5.0,5.55,2.43,2.5,2.81,4.79
1679240700.0,4.81,5.59,2.43,2.56,2.81,4.78
1679241600.0,4.62,5.63,2.5,2.56,2.81,4.78
1679242500.0,4.43,5.65,2.56,2.56,2.81,4.78
1679243400.0,4.31,5.65,2.62,2.56,2.81,4.78
1679244300.0,4.0,5.64,2.62,2.56,2.81,4.78
1679245200.0,3.75,5.62,2.68,2.56,2.81,4.78
1679246100.0,3.56,5.57,2.68,2.62,2.81,4.77
1679247000.0,3.37,5.53,2.75,2.62,2.81,4.78
1679247900.0,3.18,5.46,2.75,2.62,2.81,4.77
1679248800.0,3.06,5.41,2.81,2.62,2.81,4.77
1679249700.0,2.93,5.34,2.81,2.68,2.81,4.77
1679250600.0,2.81,5.27,2.87,2.68,2.81,4.77
1679251500.0,2.68,5.21,2.87,2.68,2.81,4.76
1679252400.0,2.56,5.13,2.87,2.68,2.81,4.77
1679253300.0,2.43,5.07,2.87,2.68,2.81,4.77
1679254200.0,2.37,5.0,2.93,2.68,2.81,4.76
1679255100.0,2.31,4.94,2.87,2.75,2.81,4.76
1679256000.0,2.25,4.88,2.87,2.75,2.81,4.77
1679256900.0,2.18,4.81,2.87,2.75,2.81,4.77
1679257800.0,2.12,4.76,2.87,2.75,2.81,4.76
1679258700.0,2.12,4.7,2.93,2.81,2.81,4.76
1679259600.0,2.12,4.66,2.87,2.75,2.87,4.76
1679260500.0,2.06,4.61,2.87,2.81,2.81,4.76
1679261400.0,2.06,4.57,2.87,2.81,2.81,4.76
1679262300.0,2.0,4.52,2.87,2.81,2.81,4.76
1679263200.0,2.0,4.49,2.87,2.81,2.87,4.77
1679264100.0,2.0,4.45,2.81,2.81,2.87,4.76
1679265000.0,2.0,4.42,2.81,2.81,2.87,4.76
1679265900.0,1.93,4.38,2.81,2.81,2.87,4.77
1679266800.0,1.93,4.36,2.81,2.81,2.87,4.76
1679267700.0,2.0,4.34,2.81,2.81,2.87,4.77
1679268600.0,1.93,4.31,2.81,2.81,2.87,4.77
1679269500.0,1.93,4.29,2.81,2.81,2.87,4.77
1679270400.0,1.93,4.27,2.75,2.81,2.87,4.77
1679271300.0,1.93,4.25,2.75,2.81,2.87,4.77
1679272200.0,1.93,4.24,2.75,2.81,2.87,4.77
1679273100.0,1.87,4.22,2.75,2.81,2.87,4.77
1679274000.0,1.87,4.2,2.68,2.81,2.87,4.77
1679274900.0,1.81,4.18,2.75,2.81,2.87,4.78
1679275800.0,1.81,4.17,2.68,2.81,2.87,4.78
1679276700.0,1.75,4.15,2.68,2.81,2.87,4.77
1679277600.0,1.62,4.13,2.68,2.81,2.87,4.78
1679278500.0,1.56,4.1,2.68,2.81,2.87,4.78
1679279400.0,1.56,4.08,2.68,2.81,2.93,4.78
1679280300.0,1.5,4.05,2.62,2.81,2.87,4.78
1679281200.0,1.5,4.03,2.68,2.81,2.93,4.78
1679282100.0,1.5,3.99,2.62,2.81,2.87,4.78
1679283000.0,1.56,3.97,2.62,2.81,2.87,4.78
1679283900.0,1.43,3.95,2.62,2.81,2.87,4.78
1679284800.0,1.37,3.93,2.62,2.81,2.93,4.78
1679285700.0,1.31,3.91,2.62,2.81,2.87,4.78
1679286600.0,1.25,3.88,2.56,2.81,2.87,4.78
1679287500.0,1.12,3.85,2.56,2.81,2.93,4.78
1679288400.0,0.93,3.82,2.56,2.81,2.93,4.78
1679289300.0,0.81,3.77,2.56,2.81,2.87,4.79
1679290200.0,0.75,3.72,2.56,2.81,2.93,4.79
1679291100.0,0.62,3.67,2.56,2.81,2.93,4.79
1679292000.0,0.68,3.61,2.56,2.81,2.87,4.79
1679292900.0,0.75,3.56,2.5,2.81,2.93,4.79
1679293800.0,0.68,3.52,2.5,2.81,2.93,4.79
1679294700.0,0.68,3.48,2.5,2.81,2.93,4.79
1679295600.0,0.81,3.45,2.5,2.81,2.87,4.79
1679296500.0,1.06,3.43,2.43,2.81,2.93,4.79
1679297400.0,1.12,3.41,2.43,2.75,2.93,4.79
1679298300.0,1.0,3.41,2.43,2.81,2.87,4.79
1679299200.0,0.87,3.42,2.43,2.75,2.87,4.79
1679300100.0,1.0,3.41,2.37,2.75,2.93,4.79
1679301000.0,1.0,3.41,2.37,2.75,2.87,4.79
1679301900.0,1.12,3.39,2.37,2.75,2.87,4.79
1679302800.0,1.0,3.39,2.37,2.75,2.87,4.79
1679303700.0,1.0,3.39,2.37,2.75,2.87,4.79
1679304600.0,1.0,3.38,2.31,2.75,2.93,4.79
1679305500.0,1.37,3.38,2.31,2.75,2.93,4.79
1679306400.0,1.68,3.38,2.31,2.75,2.87,4.79
1679307300.0,2.12,3.41,2.31,2.75,2.87,4.79
1679308200.0,2.5,3.47,2.31,2.75,2.87,4.79
1679309100.0,2.62,3.57,2.25,2.75,2.87,4.79
1679310000.0,2.75,3.67,2.25,2.75,2.87,4.79
1679310900.0,3.0,3.76,2.31,2.68,2.87,4.79
1679311800.0,3.18,3.86,2.25,2.75,2.87,4.81
1679312700.0,3.31,3.96,2.25,2.75,2.87,4.79
1679313600.0,3.25,4.06,2.25,2.68,2.87,4.79
1679314500.0,3.43,4.15,2.25,2.68,2.87,4.79
1679315400.0,3.25,4.23,2.25,2.68,2.87,4.79
1679316300.0,3.25,4.29,2.31,2.68,2.87,4.79
1679317200.0,3.37,4.35,2.31,2.68,2.87,4.79
1679318100.0,3.31,4.4,2.31,2.68,2.87,4.79
1679319000.0,3.31,4.45,2.31,2.68,2.87,4.79
1679319900.0,3.25,4.49,2.31,2.68,2.87,4.79
1679320800.0,3.37,4.53,2.37,2.68,2.87,4.79
1679321700.0,3.43,4.56,2.37,2.68,2.87,4.79
1679322600.0,3.25,4.59,2.37,2.68,2.87,4.79
