datetime,shear_stress
7/14/2022 2:30,63.22183867
7/14/2022 2:45,63.20997252
7/14/2022 3:00,63.22183867
7/14/2022 3:15,63.22183867
7/14/2022 3:30,63.22183867
7/14/2022 3:45,63.22183867
7/14/2022 4:00,63.22183867
7/14/2022 4:15,63.24763432
7/14/2022 4:30,63.21702096
7/14/2022 4:45,63.21702096
7/14/2022 5:00,63.19209958
7/14/2022 5:15,63.18418677
7/14/2022 5:30,63.20910815
7/14/2022 5:45,63.20910815
7/14/2022 6:00,63.18418677
7/14/2022 6:15,63.17494324
7/14/2022 6:30,63.14730779
7/14/2022 6:45,63.17494324
7/14/2022 7:00,63.14730779
7/14/2022 7:15,63.14351496
7/14/2022 7:30,63.14351496
7/14/2022 7:45,63.00506486
7/14/2022 8:00,62.8849697
7/14/2022 8:15,62.83864778
7/14/2022 8:30,62.79130614
7/14/2022 8:45,62.73875374
7/14/2022 9:00,62.73720718
7/14/2022 9:15,62.64236523
7/14/2022 9:30,62.59518358
7/14/2022 9:45,62.55910613
7/14/2022 10:00,62.46805701
7/14/2022 10:15,62.40742689
7/14/2022 10:30,62.35544855
7/14/2022 10:45,62.1629127
7/14/2022 11:00,62.02072911
7/14/2022 11:15,61.79748472
7/14/2022 11:30,61.418679
7/14/2022 11:45,61.40621342
7/14/2022 12:00,61.2083132
7/14/2022 12:15,61.2083132
7/14/2022 12:30,61.2083132
7/14/2022 12:45,61.29481769
7/14/2022 13:00,61.29481769
7/14/2022 13:15,61.29481769
7/14/2022 13:30,61.29481769
7/14/2022 13:45,61.2083132
7/14/2022 14:00,61.2083132
7/14/2022 14:15,61.2083132
7/14/2022 14:30,61.2083132
7/14/2022 14:45,61.2083132
7/14/2022 15:00,61.14407948
7/14/2022 15:15,61.18438746
7/14/2022 15:30,61.18438746
7/14/2022 15:45,61.18438746
7/14/2022 16:00,61.18438746
7/14/2022 16:15,61.18438746
7/14/2022 16:30,61.27089195
7/14/2022 16:45,61.2015592
7/14/2022 17:00,61.27089195
7/14/2022 17:15,61.2015592
7/14/2022 17:30,61.2015592
7/14/2022 17:45,61.2015592
7/14/2022 18:00,61.2015592
7/14/2022 18:15,61.2015592
7/14/2022 18:30,61.2015592
7/14/2022 18:45,61.21896408
7/14/2022 19:00,61.21896408
7/14/2022 19:15,61.30047403
7/14/2022 19:30,61.30047403
7/14/2022 19:45,61.39153447
7/14/2022 20:00,61.43561817
7/14/2022 20:15,61.51500797
7/14/2022 20:30,61.63107933
