Date_Time,Pressure,Temperature,Barom,WaterDepth
2022-07-13 19:00:00,786.05,12.803,755.717,0.30341905786103396
2022-07-13 19:15:00,784.883,11.997,755.717,0.291717521040965
2022-07-13 19:30:00,784.358,11.827,755.717,0.28646066402860776
2022-07-13 19:45:00,784.592,11.74,755.717,0.28879807441570376
2022-07-13 20:00:00,784.592,11.687,755.892,0.2870459644305891
2022-07-13 20:15:00,784.883,11.64,755.892,0.2899548014054202
2022-07-13 20:30:00,784.883,11.593,755.892,0.28995317234805723
2022-07-13 20:45:00,784.883,11.54,755.892,0.2899513353478839
2022-07-13 21:00:00,784.708,11.49,756.008,0.2870392048377228
2022-07-13 21:15:00,784.883,11.437,756.183,0.28703738632140247
2022-07-13 21:30:00,785.058,11.39,756.183,0.28878599182640846
2022-07-13 21:45:00,785.175,11.323,756.3,0.28878367898889196
2022-07-13 22:00:00,785.35,11.263,756.475,0.2887816078225584
2022-07-13 22:15:00,785.992,11.21,756.942,0.2905299587916562
2022-07-13 22:30:00,785.817,11.163,756.767,0.2905283265867774
2022-07-13 22:45:00,785.7,11.1,756.767,0.28935603349155486
2022-07-13 23:00:00,785.817,11.04,756.767,0.29052405515867613
2022-07-13 23:15:00,785.817,11.0,756.942,0.28877252956063887
2022-07-13 23:30:00,785.7,10.947,756.942,0.28760061629409917
2022-07-13 23:45:00,785.875,10.9,756.942,0.28934911622076936
2022-07-14 00:00:00,785.7,10.86,756.767,0.2893477328062991
2022-07-14 00:15:00,785.817,10.813,756.767,0.2905161724463544
2022-07-14 00:30:00,785.525,10.78,756.767,0.2875948754957364
2022-07-14 00:45:00,785.525,10.743,756.942,0.28584352083177206
2022-07-14 01:00:00,785.7,10.703,756.825,0.28876227836931434
2022-07-14 01:15:00,785.525,10.67,756.942,0.28584102674526807
2022-07-14 01:30:00,785.525,10.65,756.767,0.28759040676942416
2022-07-14 01:45:00,785.35,10.623,756.825,0.2852594018697179
2022-07-14 02:00:00,785.35,10.603,756.825,0.2852587199601491
2022-07-14 02:15:00,785.525,10.583,756.942,0.28583805439764826
2022-07-14 02:30:00,785.35,10.57,756.767,0.2858376102590596
2022-07-14 02:45:00,785.058,10.557,756.767,0.2829170929137347
2022-07-14 03:00:00,785.35,10.543,756.767,0.28583668782178573
