Date_Time,Pressure,Temperature,Barom,WaterDepth
2022-07-13 19:00:00,774.208,12.02,755.717,0.18494697637433255
2022-07-13 19:15:00,774.208,11.867,755.717,0.1849435936928514
2022-07-13 19:30:00,774.208,11.813,755.717,0.18494239983481275
2022-07-13 19:45:00,774.208,11.787,755.717,0.1849418250197728
2022-07-13 20:00:00,774.208,11.77,755.892,0.18319115154405002
2022-07-13 20:15:00,774.208,11.75,755.892,0.18319071356750483
2022-07-13 20:30:00,774.208,11.73,755.892,0.18319027559305384
2022-07-13 20:45:00,774.208,11.71,755.892,0.18318983762069707
2022-07-13 21:00:00,774.383,11.69,756.008,0.1837794943533931
2022-07-13 21:15:00,774.383,11.67,756.183,0.18202877826038888
2022-07-13 21:30:00,774.558,11.643,756.183,0.18377846181616322
2022-07-13 21:45:00,774.675,11.617,756.3,0.1837778906303373
2022-07-13 22:00:00,774.675,11.59,756.475,0.18202703750358906
2022-07-13 22:15:00,775.375,11.563,756.942,0.18435678862388866
2022-07-13 22:30:00,775.2,11.537,756.767,0.1843562156460965
2022-07-13 22:45:00,775.2,11.51,756.767,0.1843556206344667
2022-07-13 23:00:00,775.2,11.483,756.767,0.1843550256266777
2022-07-13 23:15:00,775.2,11.457,756.942,0.18260422051014125
2022-07-13 23:30:00,775.2,11.427,756.942,0.18260356567547487
2022-07-13 23:45:00,775.2,11.4,756.942,0.1826029763282907
2022-07-14 00:00:00,775.2,11.373,756.767,0.1843526015605686
2022-07-14 00:15:00,775.025,11.347,756.767,0.18260181947265874
2022-07-14 00:30:00,775.2,11.32,756.767,0.18435143362420003
2022-07-14 00:45:00,775.375,11.293,756.942,0.1843508386434378
2022-07-14 01:00:00,775.2,11.267,756.825,0.18377020193597512
2022-07-14 01:15:00,775.2,11.24,756.942,0.18259948397859813
2022-07-14 01:30:00,775.2,11.22,756.767,0.18434923001097608
2022-07-14 01:45:00,774.85,11.2,756.825,0.1802683734083503
2022-07-14 02:00:00,775.2,11.173,756.825,0.18376813708193918
2022-07-14 02:15:00,775.2,11.153,756.942,0.1825975850695188
2022-07-14 02:30:00,775.025,11.133,756.767,0.18259714854427914
2022-07-14 02:45:00,775.025,11.113,756.767,0.18259671202112665
2022-07-14 03:00:00,775.025,11.093,756.767,0.18259627550006127
2022-07-14 03:15:00,775.025,11.073,756.767,0.18259583898108303
2022-07-14 03:30:00,775.025,11.063,756.65,0.18376572082230677
2022-07-14 03:45:00,774.85,11.05,756.65,0.18201528826599087
2022-07-14 04:00:00,775.2,11.03,756.767,0.18434504329098358
2022-07-14 04:15:00,774.85,11.01,756.767,0.18084432532520822
2022-07-14 04:30:00,775.025,10.997,756.767,0.1825941802279999
2022-07-14 04:45:00,775.025,10.977,756.767,0.1825937437190396
2022-07-14 05:00:00,774.85,10.957,756.65,0.1820132649392832
