Time,T1,T2,T3,T4,Pressure Temp 1,Pressure Temp 2
2022-01-01 00:00:00,0.06,0.62,1.75,2.25,1.68,4.33
2022-01-01 00:15:00,0.06,0.56,1.75,2.31,1.68,4.33
2022-01-01 00:30:00,0.06,0.62,1.68,2.25,1.68,4.33
2022-01-01 00:45:00,0.06,0.56,1.68,2.25,1.67,4.33
2022-01-01 01:00:00,0.06,0.56,1.68,2.25,1.68,4.33
2022-01-01 01:15:00,0.06,0.56,1.68,2.25,1.68,4.33
2022-01-01 01:30:00,0.06,0.56,1.68,2.25,1.68,4.33
2022-01-01 01:45:00,0.06,0.56,1.68,2.25,1.67,4.33
2022-01-01 02:00:00,0.06,0.5,1.68,2.25,1.67,4.33
2022-01-01 02:15:00,0.06,0.5,1.68,2.25,1.67,4.32
2022-01-01 02:30:00,0.06,0.5,1.62,2.25,1.67,4.32
2022-01-01 02:45:00,0.06,0.5,1.62,2.25,1.66,4.32
2022-01-01 03:00:00,0.06,0.5,1.62,2.25,1.66,4.32
2022-01-01 03:15:00,0.06,0.5,1.62,2.25,1.66,4.32
2022-01-01 03:30:00,0.06,0.5,1.62,2.25,1.65,4.32
2022-01-01 03:45:00,0.06,0.43,1.62,2.25,1.66,4.32
2022-01-01 04:00:00,0.06,0.43,1.56,2.25,1.66,4.32
2022-01-01 04:15:00,0.06,0.43,1.56,2.25,1.65,4.32
2022-01-01 04:30:00,0.06,0.43,1.56,2.25,1.66,4.32
2022-01-01 04:45:00,0.06,0.43,1.56,2.25,1.65,4.32
2022-01-01 05:00:00,0.06,0.43,1.56,2.25,1.66,4.32
2022-01-01 05:15:00,0.06,0.43,1.56,2.25,1.65,4.31
2022-01-01 05:30:00,0.06,0.43,1.56,2.25,1.65,4.32
2022-01-01 05:45:00,0.06,0.43,1.56,2.25,1.65,4.31
2022-01-01 06:00:00,0.06,0.43,1.56,2.25,1.65,4.31
2022-01-01 06:15:00,0.06,0.43,1.56,2.25,1.65,4.31
2022-01-01 06:30:00,0.06,0.43,1.56,2.25,1.66,4.31
2022-01-01 06:45:00,0.06,0.37,1.56,2.18,1.66,4.31
2022-01-01 07:00:00,0.06,0.37,1.56,2.18,1.65,4.31
2022-01-01 07:15:00,0.06,0.37,1.5,2.18,1.66,4.3
2022-01-01 07:30:00,0.06,0.43,1.5,2.18,1.65,4.3
2022-01-01 07:45:00,0.06,0.43,1.5,2.18,1.65,4.3
2022-01-01 08:00:00,0.06,0.43,1.5,2.18,1.65,4.3
2022-01-01 08:15:00,0.06,0.43,1.43,2.18,1.65,4.3
2022-01-01 08:30:00,0.06,0.43,1.5,2.18,1.65,4.3
2022-01-01 08:45:00,0.06,0.43,1.5,2.18,1.65,4.3
2022-01-01 09:00:00,0.06,0.43,1.5,2.18,1.65,4.3
2022-01-01 09:15:00,0.06,0.43,1.5,2.18,1.65,4.29
2022-01-01 09:30:00,0.06,0.43,1.43,2.18,1.65,4.29
2022-01-01 09:45:00,0.06,0.5,1.5,2.18,1.65,4.29
2022-01-01 10:00:00,0.06,0.5,1.5,2.18,1.65,4.29
2022-01-01 10:15:00,0.06,0.43,1.5,2.18,1.66,4.29
2022-01-01 10:30:00,0.06,0.5,1.5,2.18,1.65,4.29
2022-01-01 10:45:00,0.06,0.5,1.5,2.18,1.65,4.28
2022-01-01 11:00:00,0.06,0.5,1.5,2.18,1.65,4.28
2022-01-01 11:15:00,0.06,0.5,1.5,2.18,1.65,4.28
2022-01-01 11:30:00,0.06,0.5,1.5,2.18,1.66,4.28
2022-01-01 11:45:00,0.06,0.5,1.5,2.18,1.65,4.28
2022-01-01 12:00:00,0.06,0.5,1.5,2.12,1.66,4.28
2022-01-01 12:15:00,0.06,0.5,1.5,2.12,1.66,4.28
2022-01-01 12:30:00,0.12,0.5,1.5,2.12,1.7,4.28
2022-01-01 12:45:00,0.25,0.5,1.5,2.18,1.77,4.28
2022-01-01 13:00:00,0.37,0.56,1.5,2.18,1.83,4.28
2022-01-01 13:15:00,0.5,0.56,1.5,2.18,1.92,4.28
2022-01-01 13:30:00,0.5,0.56,1.56,2.12,2.02,4.27
2022-01-01 13:45:00,0.43,0.62,1.5,2.18,2.07,4.27
2022-01-01 14:00:00,0.37,0.62,1.5,2.12,2.02,4.27
2022-01-01 14:15:00,0.5,0.62,1.5,2.18,2.05,4.27
2022-01-01 14:30:00,0.56,0.62,1.56,2.12,2.1,4.27
2022-01-01 14:45:00,0.62,0.68,1.5,2.12,2.16,4.26
2022-01-01 15:00:00,0.68,0.68,1.56,2.12,2.24,4.26
2022-01-01 15:15:00,0.81,0.68,1.56,2.12,2.3,4.27
2022-01-01 15:30:00,0.81,0.75,1.5,2.12,2.37,4.26
2022-01-01 15:45:00,0.87,0.75,1.56,2.12,2.41,4.26
2022-01-01 16:00:00,0.81,0.75,1.5,2.12,2.46,4.25
2022-01-01 16:15:00,0.87,0.75,1.56,2.12,2.47,4.26
2022-01-01 16:30:00,0.81,0.81,1.5,2.12,2.47,4.24
2022-01-01 16:45:00,0.81,0.81,1.5,2.12,2.47,4.24
2022-01-01 17:00:00,0.75,0.81,1.56,2.12,2.46,4.23
2022-01-01 17:15:00,0.68,0.87,1.56,2.12,2.42,4.23
2022-01-01 17:30:00,0.68,0.87,1.5,2.12,2.39,4.23
2022-01-01 17:45:00,0.62,0.87,1.56,2.12,2.37,4.23
2022-01-01 18:00:00,0.56,0.87,1.56,2.12,2.34,4.23
2022-01-01 18:15:00,0.5,0.93,1.56,2.12,2.27,4.23
2022-01-01 18:30:00,0.37,0.93,1.56,2.12,2.2,4.22
2022-01-01 18:45:00,0.25,0.93,1.56,2.12,2.09,4.22
2022-01-01 19:00:00,0.18,0.93,1.56,2.12,2,4.22
2022-01-01 19:15:00,0.12,0.87,1.56,2.12,1.92,4.22
2022-01-01 19:30:00,0,0.87,1.56,2.12,1.86,4.22
2022-01-01 19:45:00,-0.06,0.87,1.56,2.12,1.79,4.22
2022-01-01 20:00:00,0,0.87,1.56,2.12,1.74,4.21
2022-01-01 20:15:00,-0.06,0.87,1.56,2.12,1.72,4.21
2022-01-01 20:30:00,0,0.81,1.56,2.12,1.71,4.21
2022-01-01 20:45:00,-0.06,0.81,1.56,2.12,1.71,4.21
2022-01-01 21:00:00,0,0.75,1.56,2.12,1.71,4.21
2022-01-01 21:15:00,0,0.75,1.56,2.12,1.72,4.2
2022-01-01 21:30:00,0,0.68,1.56,2.12,1.74,4.2
2022-01-01 21:45:00,0.06,0.68,1.62,2.12,1.77,4.2
2022-01-01 22:00:00,0.06,0.68,1.56,2.12,1.77,4.2
2022-01-01 22:15:00,0.06,0.68,1.56,2.12,1.79,4.2
2022-01-01 22:30:00,0.12,0.68,1.56,2.12,1.8,4.19
2022-01-01 22:45:00,0.06,0.68,1.56,2.12,1.8,4.2
2022-01-01 23:00:00,0.06,0.68,1.62,2.12,1.8,4.19
2022-01-01 23:15:00,0.06,0.68,1.56,2.12,1.8,4.19
2022-01-01 23:30:00,0.06,0.62,1.56,2.12,1.8,4.19
2022-01-01 23:45:00,0.06,0.62,1.56,2.12,1.8,4.19
2022-01-02 00:00:00,0.06,0.62,1.56,2.12,1.79,4.19
2022-01-02 00:15:00,0,0.62,1.56,2.12,1.79,4.19
2022-01-02 00:30:00,0.06,0.62,1.56,2.12,1.79,4.18
2022-01-02 00:45:00,0,0.62,1.56,2.12,1.77,4.18
2022-01-02 01:00:00,0.06,0.68,1.56,2.12,1.77,4.18
2022-01-02 01:15:00,0,0.68,1.56,2.12,1.77,4.18
2022-01-02 01:30:00,0.06,0.68,1.56,2.12,1.77,4.18
2022-01-02 01:45:00,0,0.68,1.56,2.12,1.77,4.18
2022-01-02 02:00:00,0,0.68,1.56,2.12,1.76,4.18
2022-01-02 02:15:00,0,0.68,1.56,2.12,1.75,4.18
2022-01-02 02:30:00,0,0.68,1.56,2.12,1.74,4.17
2022-01-02 02:45:00,0,0.68,1.56,2.12,1.74,4.17
2022-01-02 03:00:00,0,0.68,1.56,2.12,1.73,4.17
2022-01-02 03:15:00,-0.06,0.68,1.56,2.12,1.73,4.17
2022-01-02 03:30:00,0,0.68,1.56,2.12,1.72,4.17
2022-01-02 03:45:00,0,0.68,1.56,2.12,1.72,4.17
2022-01-02 04:00:00,0,0.68,1.56,2.12,1.72,4.17
2022-01-02 04:15:00,0,0.68,1.56,2.12,1.72,4.17
2022-01-02 04:30:00,-0.06,0.68,1.56,2.12,1.72,4.17
2022-01-02 04:45:00,0,0.62,1.56,2.12,1.72,4.17
2022-01-02 05:00:00,0,0.68,1.56,2.12,1.73,4.17
2022-01-02 05:15:00,0,0.62,1.5,2.12,1.72,4.17
2022-01-02 05:30:00,0,0.62,1.56,2.12,1.73,4.16
2022-01-02 05:45:00,0,0.62,1.56,2.12,1.73,4.16
2022-01-02 06:00:00,0,0.62,1.5,2.12,1.73,4.17
2022-01-02 06:15:00,0,0.62,1.5,2.12,1.74,4.16
2022-01-02 06:30:00,0,0.62,1.5,2.12,1.74,4.16
2022-01-02 06:45:00,0,0.62,1.5,2.12,1.74,4.16
