Time,T1,T2,T3,T4,Pressure Temp 1,Pressure Temp 2
2022-01-01 00:00:00,0,2.43,3.12,3.62,2.52,5.42
2022-01-01 00:15:00,0,2.43,3.12,3.62,2.52,5.42
2022-01-01 00:30:00,0,2.43,3.12,3.62,2.51,5.42
2022-01-01 00:45:00,0,2.43,3.12,3.62,2.51,5.42
2022-01-01 01:00:00,0,2.43,3.12,3.62,2.51,5.42
2022-01-01 01:15:00,0,2.43,3.12,3.62,2.5,5.42
2022-01-01 01:30:00,0,2.37,3.12,3.62,2.5,5.42
2022-01-01 01:45:00,0,2.43,3.12,3.68,2.49,5.42
2022-01-01 02:00:00,0,2.43,3.12,3.62,2.49,5.42
2022-01-01 02:15:00,0,2.37,3.12,3.62,2.49,5.42
2022-01-01 02:30:00,0,2.43,3.12,3.62,2.48,5.42
2022-01-01 02:45:00,0,2.37,3.12,3.62,2.48,5.41
2022-01-01 03:00:00,0,2.37,3.12,3.62,2.48,5.41
2022-01-01 03:15:00,-0.06,2.37,3.12,3.62,2.48,5.41
2022-01-01 03:30:00,0,2.37,3.12,3.62,2.47,5.41
2022-01-01 03:45:00,0,2.37,3.12,3.62,2.47,5.41
2022-01-01 04:00:00,0,2.37,3.12,3.62,2.47,5.42
2022-01-01 04:15:00,0,2.37,3.12,3.62,2.47,5.42
2022-01-01 04:30:00,0,2.37,3.12,3.62,2.46,5.41
2022-01-01 04:45:00,0,2.37,3.12,3.62,2.46,5.41
2022-01-01 05:00:00,0,2.37,3.12,3.62,2.46,5.41
2022-01-01 05:15:00,0,2.37,3.06,3.62,2.46,5.41
2022-01-01 05:30:00,0,2.37,3.06,3.62,2.46,5.41
2022-01-01 05:45:00,0,2.37,3.12,3.62,2.46,5.41
2022-01-01 06:00:00,0,2.37,3.06,3.62,2.46,5.41
2022-01-01 06:15:00,0,2.37,3.12,3.62,2.46,5.41
2022-01-01 06:30:00,0,2.37,3.06,3.62,2.47,5.41
2022-01-01 06:45:00,0,2.37,3.06,3.62,2.47,5.41
2022-01-01 07:00:00,0,2.37,3.12,3.62,2.47,5.41
2022-01-01 07:15:00,0,2.37,3.06,3.62,2.47,5.41
2022-01-01 07:30:00,0,2.37,3.06,3.62,2.47,5.41
2022-01-01 07:45:00,0,2.31,3.06,3.62,2.46,5.4
2022-01-01 08:00:00,0,2.31,3.06,3.62,2.47,5.41
2022-01-01 08:15:00,0,2.31,3.06,3.62,2.47,5.4
2022-01-01 08:30:00,0,2.31,3.06,3.62,2.47,5.4
2022-01-01 08:45:00,0,2.31,3.06,3.62,2.47,5.4
2022-01-01 09:00:00,0,2.31,3.06,3.62,2.47,5.4
2022-01-01 09:15:00,0,2.31,3.06,3.62,2.47,5.4
2022-01-01 09:30:00,0,2.31,3.06,3.62,2.47,5.4
2022-01-01 09:45:00,0,2.31,3.06,3.62,2.47,5.4
2022-01-01 10:00:00,0,2.31,3.06,3.62,2.47,5.4
2022-01-01 10:15:00,0,2.31,3.06,3.62,2.47,5.4
2022-01-01 10:30:00,0,2.31,3.06,3.62,2.47,5.4
2022-01-01 10:45:00,0,2.31,3.06,3.62,2.47,5.4
2022-01-01 11:00:00,0,2.31,3.06,3.62,2.46,5.4
2022-01-01 11:15:00,0,2.31,3.06,3.62,2.46,5.39
2022-01-01 11:30:00,0,2.31,3,3.56,2.46,5.39
2022-01-01 11:45:00,0,2.25,3.06,3.56,2.45,5.39
2022-01-01 12:00:00,0,2.25,3,3.62,2.45,5.4
2022-01-01 12:15:00,0,2.25,3,3.56,2.44,5.39
2022-01-01 12:30:00,0,2.25,3,3.56,2.44,5.39
2022-01-01 12:45:00,0,2.25,3,3.62,2.43,5.39
2022-01-01 13:00:00,0.06,2.25,3,3.56,2.43,5.39
2022-01-01 13:15:00,0.12,2.25,3,3.56,2.42,5.39
2022-01-01 13:30:00,0.31,2.18,3,3.56,2.41,5.39
2022-01-01 13:45:00,0.37,2.18,3,3.56,2.44,5.39
2022-01-01 14:00:00,0.31,2.18,3,3.56,2.45,5.39
2022-01-01 14:15:00,0.37,2.12,3,3.56,2.46,5.39
2022-01-01 14:30:00,0.43,2.18,3,3.56,2.47,5.38
2022-01-01 14:45:00,0.5,2.12,3,3.56,2.49,5.38
2022-01-01 15:00:00,0.62,2.12,3,3.56,2.53,5.38
2022-01-01 15:15:00,0.68,2.12,3,3.56,2.56,5.38
2022-01-01 15:30:00,0.75,2.18,3,3.56,2.6,5.38
2022-01-01 15:45:00,0.75,2.12,2.93,3.56,2.64,5.38
2022-01-01 16:00:00,0.81,2.12,3,3.56,2.67,5.38
2022-01-01 16:15:00,0.81,2.12,2.93,3.56,2.7,5.37
2022-01-01 16:30:00,0.81,2.12,2.93,3.56,2.73,5.37
2022-01-01 16:45:00,0.81,2.12,2.93,3.56,2.74,5.37
2022-01-01 17:00:00,0.81,2.12,2.93,3.56,2.75,5.37
2022-01-01 17:15:00,0.75,2.18,2.93,3.56,2.76,5.37
2022-01-01 17:30:00,0.68,2.18,3,3.56,2.75,5.37
2022-01-01 17:45:00,0.68,2.18,2.93,3.56,2.75,5.37
2022-01-01 18:00:00,0.62,2.18,2.93,3.56,2.75,5.36
2022-01-01 18:15:00,0.5,2.18,2.93,3.56,2.74,5.36
2022-01-01 18:30:00,0.43,2.18,2.93,3.56,2.71,5.36
2022-01-01 18:45:00,0.31,2.18,2.93,3.56,2.69,5.36
2022-01-01 19:00:00,0.18,2.18,2.93,3.56,2.66,5.36
2022-01-01 19:15:00,0.12,2.18,2.93,3.56,2.62,5.36
