,08/28/23 00:00:00,08/28/23 00:15:00,08/28/23 00:30:00,08/28/23 00:45:00,08/28/23 01:00:00,08/28/23 01:15:00,08/28/23 01:30:00,08/28/23 01:45:00,08/28/23 02:00:00,08/28/23 02:15:00,08/28/23 02:30:00,08/28/23 02:45:00,08/28/23 03:00:00,08/28/23 03:15:00,08/28/23 03:30:00,08/28/23 03:45:00,08/28/23 04:00:00,08/28/23 04:15:00,08/28/23 04:30:00,08/28/23 04:45:00,08/28/23 05:00:00,08/28/23 05:15:00,08/28/23 05:30:00,08/28/23 05:45:00,08/28/23 06:00:00,08/28/23 06:15:00,08/28/23 06:30:00,08/28/23 06:45:00,08/28/23 07:00:00,08/28/23 07:15:00,08/28/23 07:30:00,08/28/23 07:45:00,08/28/23 08:00:00,08/28/23 08:15:00,08/28/23 08:30:00,08/28/23 08:45:00,08/28/23 09:00:00,08/28/23 09:15:00,08/28/23 09:30:00,08/28/23 09:45:00,08/28/23 10:00:00,08/28/23 10:15:00,08/28/23 10:30:00,08/28/23 10:45:00,08/28/23 11:00:00,08/28/23 11:15:00,08/28/23 11:30:00,08/28/23 11:45:00,08/28/23 12:00:00,08/28/23 12:15:00,08/28/23 12:30:00,08/28/23 12:45:00,08/28/23 13:00:00,08/28/23 13:15:00,08/28/23 13:30:00,08/28/23 13:45:00,08/28/23 14:00:00,08/28/23 14:15:00,08/28/23 14:30:00,08/28/23 14:45:00,08/28/23 15:00:00,08/28/23 15:15:00,08/28/23 15:30:00,08/28/23 15:45:00,08/28/23 16:00:00,08/28/23 16:15:00,08/28/23 16:30:00,08/28/23 16:45:00,08/28/23 17:00:00,08/28/23 17:15:00,08/28/23 17:30:00,08/28/23 17:45:00,08/28/23 18:00:00,08/28/23 18:15:00,08/28/23 18:30:00,08/28/23 18:45:00,08/28/23 19:00:00,08/28/23 19:15:00,08/28/23 19:30:00,08/28/23 19:45:00,08/28/23 20:00:00,08/28/23 20:15:00,08/28/23 20:30:00,08/28/23 20:45:00,08/28/23 21:00:00,08/28/23 21:15:00,08/28/23 21:30:00,08/28/23 21:45:00,08/28/23 22:00:00,08/28/23 22:15:00,08/28/23 22:30:00,08/28/23 22:45:00,08/28/23 23:00:00,08/28/23 23:15:00,08/28/23 23:30:00,08/28/23 23:45:00,08/29/23 00:00:00
max_amp,0.006008481857694094,0.00562758765793539,0.006115820406017388,0.008398801896728985,0.006734999705870646,0.006749461824977383,0.006207139404043954,0.005793505165701576,0.005691101282519516,0.006247542278499623,0.005640595749334149,0.006766684673463662,0.005685898043516505,0.007276221253132937,0.006337384188628514,0.006806102125570197,0.007949834567434014,0.006230368580405138,0.006244570390876415,0.007171461392327792,0.005944583973243557,0.006882338671706074,0.0070669970307731325,0.005548733854934761,0.007167826717761036,0.005729304246570259,0.0074112045523749975,0.006386758524187435,0.007608086422871575,0.0076444094576668415,0.009580597371937326,0.007889550841762278,0.007092546930584447,0.00680491740195261,0.006469164758179866,0.006519746456125624,0.006127451409540393,0.006119760926456727,0.00705809635137251,0.005677588393513781,0.006792075733306079,0.006823987921506104,0.0053836377549017315,0.0066508908273050504,0.00722066359167265,0.005387304967635381,0.005463605665559195,0.006665931796534788,0.007465183821757692,0.009302709105053186,0.004640634136749919,0.006114920180500726,0.005175960143850389,0.004584965136198209,0.004302189721806383,0.0045215868537690565,0.004051057892754803,0.004148564090978896,0.0044763070921671495,0.0041740988067293025,0.004285519864409148,0.00440509316810533,0.0041624331884912305,0.004700414028223048,0.0043937702152238465,0.004747954282017313,0.003698923419772277,0.004123204850787683,0.003999750572366799,0.004895988018880659,0.0034527020619206142,0.003533918015216296,0.004093098358886062,0.004394511799404798,0.004459820466212995,0.0038790068110440895,0.004969835965145509,0.005150142488347721,0.004518557977851138,0.004499469292942249,0.005293321347213413,0.004489564295580856,0.005053392898811732,0.0054002014835180055,0.004644100293540864,0.005016251762925979,0.004771018624254099,0.005911374116038745,0.006833562469461804,0.005841551308359253,0.005977339187375326,0.005288736316403692,0.005071772796593372,0.004869144588659052,0.006334364676370634,0.0056637208594524325,0.004658416754708578
mean_amp,0.003624382493613487,0.0037633767427241284,0.004163701220084643,0.004077504034613394,0.004004356111374562,0.004172854091598404,0.004090912651403909,0.0038559073847786837,0.003756401071568343,0.004010314686715084,0.004046629532264395,0.004022683245308978,0.004085990783138336,0.004107859986511271,0.00394897505803813,0.004203251745723311,0.004317169119131773,0.004136674899445905,0.003927314285298725,0.004117058569493263,0.004112177095163749,0.004016162070772463,0.004480861094456209,0.0040136083683856094,0.004082970166357373,0.0038283536381108346,0.004287926528141845,0.004085886115079506,0.003944724459723756,0.004148870956247854,0.004155071312863076,0.004503085316289832,0.004457348969189692,0.004229912852907322,0.003837686580150933,0.0039468659264579745,0.003768461414370476,0.0040506708360294715,0.004187577638799065,0.0038189192164250238,0.004145779601169514,0.00419900645588972,0.004097071767122236,0.0042718184841656235,0.004439098574006351,0.003915491260967066,0.003983508391394889,0.004297140741619395,0.004450039683817327,0.005782627740190644,0.003237634999493414,0.0034407266046845996,0.003221810444131269,0.003196121314903722,0.003241963006657864,0.0028975359876409505,0.002926672427869433,0.0027836613591752627,0.003239865341085867,0.0029741693666924694,0.0029956104821193424,0.002928032331227272,0.002888737264741084,0.00284797296534336,0.002862860854947273,0.002761760666090976,0.0025728255045066937,0.0027564113609706694,0.0026682976933104082,0.002806590813628538,0.002372155409387128,0.0024778166157233415,0.002697063892698373,0.002709418570307621,0.002708007073280712,0.0028272999471051284,0.003213074997604416,0.0032901593773907666,0.0032402965628306685,0.0032000713901782375,0.00326854996878834,0.0031686899679167005,0.0031291001342241653,0.0032054913762601727,0.00310218653858229,0.003138670340054539,0.003269916987256704,0.0032368266561441286,0.003398710799528407,0.0033453625719511025,0.0033001645432890483,0.0031706006473564024,0.0031355683723388824,0.003257485777487955,0.0031588513819773966,0.003303963032628655,0.0032644064703351364
median_amp,0.0034836582967495526,0.0036369618712375055,0.004068936660381205,0.0038688464709508478,0.003965832453328518,0.004033946349454556,0.0039711577775534985,0.0037043063252609133,0.0037694436326944076,0.00394417877923872,0.004053772151335114,0.003924947651834446,0.003963906466090957,0.003913461015549208,0.003887409411604671,0.004158057497923989,0.004160003661251648,0.003930539757668779,0.003748123082855598,0.004106377647423884,0.004000314608008426,0.0038685467175896817,0.004389909489649924,0.003989063016698415,0.0038608377100204433,0.003869858810564275,0.004206619429039868,0.003958760534352231,0.0039037122441237223,0.004039870582834492,0.004054249261351157,0.004363101327707366,0.004296439841440332,0.0039320885563246775,0.0036177175543171515,0.0039546582662608395,0.003665097386396597,0.004129277082763156,0.004008055602795375,0.0037144219117862727,0.00422606510869844,0.004025779306646642,0.004121362786046025,0.004248669410515784,0.004289310476790066,0.003945880426825029,0.003939959679444643,0.004221384565992927,0.00426888488571938,0.005646424295819105,0.003173669175192237,0.0032869999855606943,0.0031582194483925864,0.0030983999519950747,0.0031767689799740845,0.002798363846978221,0.0028995013330528905,0.0027231251300801913,0.0031397965199551673,0.002951337860392085,0.0029642895373709083,0.002860529353837709,0.0028726075040667737,0.002862789815560222,0.0027954068383625255,0.0025724520194672744,0.002510774284723451,0.0026497175389589354,0.0026132279568461996,0.0027001778986593485,0.0023720739908850825,0.0024117756131846408,0.002648153433054268,0.0026430803108098335,0.0026238757099758484,0.002850989393089175,0.0032270734387551147,0.0032152886149169092,0.003147920212423207,0.0031288946244258696,0.0032038551213398924,0.0031167264545664763,0.00307325574040957,0.003212674967125087,0.003059865202304198,0.003045692185155996,0.0032056678602910673,0.00321209942050232,0.003307675093081027,0.003304470825984467,0.0031403777090264215,0.0030271600380939677,0.003132115317865278,0.0031718965043973117,0.002997614951308499,0.0031768288002806417,0.003273563709791211
impulses_ch6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
impulses_ch5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
impulses_ch4,0.0,1.0,2.0,2.0,0.0,3.0,1.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,1.0,3.0,5.0,1.0,0.0,2.0,1.0,8.0,4.0,1.0,2.0,0.0,3.0,2.0,0.0,2.0,5.0,6.0,4.0,0.0,1.0,2.0,1.0,2.0,0.0,0.0,2.0,3.0,1.0,3.0,1.0,1.0,1.0,2.0,0.0,11.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,2.0,2.0,3.0,1.0
impulses_ch3,106.0,110.0,181.0,171.0,171.0,180.0,171.0,138.0,139.0,154.0,147.0,160.0,198.0,180.0,149.0,182.0,176.0,144.0,157.0,160.0,166.0,186.0,220.0,149.0,173.0,131.0,202.0,152.0,133.0,176.0,170.0,194.0,212.0,156.0,120.0,149.0,138.0,169.0,165.0,122.0,166.0,171.0,176.0,200.0,223.0,123.0,151.0,183.0,206.0,248.0,35.0,53.0,40.0,55.0,46.0,34.0,25.0,19.0,44.0,19.0,32.0,43.0,36.0,34.0,40.0,45.0,22.0,28.0,25.0,35.0,17.0,17.0,34.0,37.0,42.0,45.0,60.0,43.0,59.0,53.0,47.0,60.0,52.0,54.0,48.0,55.0,71.0,45.0,60.0,90.0,78.0,63.0,77.0,89.0,59.0,82.0,96.0
impulses_ch2,1814.0,2053.0,2291.0,2099.0,2185.0,2316.0,2357.0,2251.0,2062.0,2175.0,2250.0,2113.0,2256.0,2392.0,2251.0,2246.0,2278.0,2146.0,2021.0,2266.0,2208.0,2100.0,2600.0,2066.0,2270.0,2021.0,2449.0,2269.0,2122.0,2165.0,2187.0,2561.0,2471.0,2288.0,1956.0,2161.0,2066.0,2132.0,2169.0,2048.0,2248.0,2446.0,2205.0,2302.0,2416.0,2159.0,2279.0,2329.0,2629.0,4292.0,1466.0,1617.0,1464.0,1407.0,1421.0,1140.0,1195.0,1050.0,1486.0,1268.0,1266.0,1139.0,1093.0,1140.0,1079.0,1022.0,946.0,1096.0,1085.0,1163.0,765.0,838.0,932.0,1013.0,1011.0,1023.0,1216.0,1359.0,1298.0,1156.0,1295.0,1202.0,1258.0,1182.0,1256.0,1272.0,1359.0,1260.0,1407.0,1383.0,1364.0,1327.0,1192.0,1255.0,1163.0,1314.0,1289.0
impulses_ch1,7348.0,7813.0,7746.0,7742.0,7939.0,7704.0,7980.0,8081.0,7970.0,7591.0,8001.0,7553.0,7762.0,7900.0,7809.0,7954.0,7600.0,7682.0,7642.0,7456.0,7577.0,7676.0,7611.0,7504.0,7675.0,7721.0,7514.0,7577.0,7843.0,7649.0,7744.0,7900.0,7735.0,7768.0,7429.0,7425.0,7647.0,7616.0,7591.0,7673.0,7942.0,7761.0,7656.0,7375.0,7529.0,7748.0,7927.0,7811.0,8119.0,9131.0,10290.0,10043.0,9566.0,9574.0,9880.0,9319.0,9115.0,9257.0,9511.0,9508.0,9435.0,9126.0,9023.0,8616.0,8682.0,8318.0,8299.0,8481.0,7877.0,8147.0,6733.0,6853.0,6821.0,6928.0,6830.0,6991.0,6904.0,6833.0,7158.0,6862.0,6795.0,6697.0,6892.0,6666.0,6822.0,6530.0,6794.0,6765.0,6748.0,6629.0,6647.0,6562.0,6371.0,6471.0,6350.0,6458.0,6260.0
max_env_ch6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
